129242	0.5	0.714285714285714	0.36	0.470588235294118	0	0.583333333333333	0.6	0.5	0.142857142857143	0.0645161290322581	0.378378378378378	4	16	-1	-1	-1	-4	-16
129243	0.166666666666667	0	0.2	0.235294117647059	0.714285714285714	0.166666666666667	0.4	0.35	0	0	0.405405405405405	-2	4	-1	-1	-1	2	-4
129244	0.333333333333333	0.19047619047619	0.2	0.294117647058824	0.285714285714286	0.25	0.4	0.05	0.214285714285714	0.032258064516129	0.027027027027027	3	9	-1	-1	1	-3	-9
129245	0	0.0952380952380952	0.32	0.117647058823529	0.285714285714286	0.25	0.4	0.1	0.357142857142857	0.161290322580645	0	4	16	1	-1	-1	4	16
129246	0	0	0	0.0588235294117647	0	0.0833333333333333	0.4	0.05	0	0	0	-4	16	-1	-1	-1	4	-16
129247	0.5	0.571428571428571	0.6	0.647058823529412	0.571428571428571	0.333333333333333	0.4	0.85	0	0.161290322580645	0.648648648648649	7	49	-1	-1	-1	-7	-49
129248	0.333333333333333	0.476190476190476	0.12	0.705882352941177	0.142857142857143	0.333333333333333	0.4	0.1	0	0	0	2	4	1	-1	-1	2	4
129249	0.5	0.619047619047619	0.4	0.588235294117647	0.571428571428571	0.75	0.6	0.4	0.285714285714286	0.0645161290322581	0.108108108108108	1	1	1	-1	-1	1	1
129250	1	1	0.92	0.647058823529412	0.857142857142857	0.416666666666667	1	0.75	0	0	0.837837837837838	5	25	-1	-1	-1	-5	-25
129251	0	0	0	0	0	0	0	0	0	0	0	-5	25	-1	-1	-1	5	-25
129252	0.333333333333333	0.476190476190476	0.64	0.411764705882353	0.571428571428571	0.0833333333333333	0.4	0.65	0.142857142857143	0.0967741935483871	0.810810810810811	6	36	-1	-1	-1	-6	-36
129253	0.166666666666667	0.0476190476190476	0.08	0.294117647058824	0.142857142857143	0	0.4	0.1	0.214285714285714	0.0645161290322581	0.243243243243243	3	9	-1	-1	-1	-3	-9
129254	0	0	0	0	0	0	0	0	0	0	0	-5	25	1	-1	-1	-5	25
129255	0	0.0476190476190476	0	0.0588235294117647	0.142857142857143	0.25	0.2	0.05	0	0	0.027027027027027	1	1	1	-1	-1	1	1
129256	0	0.0476190476190476	0.08	0	0.142857142857143	0.0833333333333333	0.2	0.05	0	0.032258064516129	0.0540540540540541	5	25	1	-1	-1	5	25
129257	0.166666666666667	0.0476190476190476	0.08	0.176470588235294	0.428571428571429	0.25	0.4	0.15	0	0	0.162162162162162	1	1	1	-1	-1	1	1
129258	0	0	0.08	0.0588235294117647	0	0.166666666666667	0.2	0	0	0	0.027027027027027	3	9	1	-1	-1	3	9
129259	0	0	0	0	0	0	0	0	0	0	0	-7	49	1	-1	-1	-7	49
129260	0.166666666666667	0.0952380952380952	0.08	0.0588235294117647	0	0.0833333333333333	0.4	0.1	0	0	0	-6	36	1	-1	-1	-6	36
129261	1	1	0.04	1	0	1	0.8	0.85	0	0.258064516129032	0.864864864864865	7	49	1	-1	-1	7	49
129262	0	0	0.16	0.117647058823529	0.142857142857143	0.0833333333333333	0.4	0	0	0	0.027027027027027	-4	16	-1	-1	-1	4	-16
129263	0.666666666666667	0.904761904761905	0.72	0.705882352941177	0.571428571428571	0.916666666666667	0.6	1	0	0.161290322580645	0.621621621621622	5	25	1	-1	-1	5	25
129264	0.166666666666667	0.428571428571429	0.4	0.294117647058824	0.428571428571429	0.416666666666667	0.4	0.6	0.0714285714285714	0.0645161290322581	0.351351351351351	3	9	1	-1	-1	3	9
129265	0.666666666666667	0.523809523809524	0.8	0.294117647058824	0.857142857142857	1	0.4	0.6	0.142857142857143	0	0.162162162162162	6	36	1	-1	-1	6	36
129266	0.166666666666667	0.19047619047619	0.08	0.176470588235294	0.285714285714286	0.0833333333333333	0.2	0.2	0.142857142857143	0.032258064516129	0	-1	1	-1	-1	-1	1	-1
129267	0	0.19047619047619	0.16	0.176470588235294	0.142857142857143	0.0833333333333333	0.4	0.25	0.142857142857143	0	0.45945945945946	0	0	-1	-1	-1	0	0
129268	1	1	0.96	0.882352941176471	1	1	0.4	0.95	0.0714285714285714	0.225806451612903	0.783783783783784	6	36	-1	-1	-1	-6	-36
129269	0.166666666666667	0.19047619047619	0.2	0.529411764705882	0	0.5	0.8	0.35	0	0	0.162162162162162	1	1	1	1	-1	1	1
129270	1	1	1	1	1	1	1	1	1	1	0.945945945945946	2	4	-1	-1	-1	-2	-4
129271	0	0.0952380952380952	0	0.0588235294117647	0	0	0	0	0.142857142857143	0	0	-6	36	-1	-1	-1	6	-36
129272	0.166666666666667	0.333333333333333	0.32	0.352941176470588	0.285714285714286	0.333333333333333	0.4	0.25	0.214285714285714	0.0967741935483871	0.162162162162162	1	1	-1	-1	-1	-1	-1
129273	0	0.0476190476190476	0.16	0.0588235294117647	0	0.0833333333333333	0.4	0.05	0	0	0.27027027027027	2	4	-1	-1	-1	-2	-4
129274	0.333333333333333	0.0952380952380952	0.08	0.0588235294117647	0.285714285714286	0	0.4	0.05	0	0.032258064516129	0.135135135135135	1	1	1	-1	-1	1	1
129275	0	0.0476190476190476	0.04	0.0588235294117647	0	0	0.2	0	0	0	0.027027027027027	2	4	1	-1	-1	2	4
129276	0	0	0.04	0	0	0	0	0	0	0	0	-7	49	-1	-1	-1	7	-49
129277	0	0	0	0	0	0	0	0	0	0	0	-4	16	-1	-1	-1	4	-16
129278	0	0	0	0	0	0	0	0	0	0	0	-5	25	1	-1	1	-5	25
129279	0	0	0	0	0	0	0	0	0	0	0	-6	36	1	-1	-1	-6	36
129280	0	0	0	0	0	0	0	0	0	0	0	-5	25	1	-1	-1	-5	25
129281	0	0	0	0	0	0	0	0	0	0	0	-4	16	-1	-1	-1	4	-16
129282	0	0.0476190476190476	0.12	0.0588235294117647	0.285714285714286	0.166666666666667	0.4	0.1	0	0	0.297297297297297	0	0	-1	-1	-1	0	0
129283	0	0	0	0	0	0	0	0	0	0	0	-7	49	1	-1	-1	-7	49
129284	0	0	0.04	0	0	0	0.2	0	0	0	0	0	0	-1	-1	-1	0	0
129285	0.166666666666667	0.0476190476190476	0.12	0	0	0.166666666666667	0.2	0.05	0	0	0.0540540540540541	-3	9	-1	-1	-1	3	-9
129286	0.166666666666667	0.238095238095238	0.28	0.176470588235294	0.285714285714286	0.25	0.4	0.3	0.5	0.032258064516129	0.243243243243243	5	25	1	-1	-1	5	25
129287	0.333333333333333	0.476190476190476	0.24	0.352941176470588	0.142857142857143	0	0.6	0.45	0.357142857142857	0.0645161290322581	0.0540540540540541	-1	1	1	-1	-1	-1	1
129288	0	0	0	0	0	0	0.4	0	0.357142857142857	0	0.0540540540540541	7	49	1	-1	-1	7	49
129289	0	0	0.16	0.0588235294117647	0.142857142857143	0.0833333333333333	0.2	0.05	0	0	0.0810810810810811	2	4	-1	-1	-1	-2	-4
129290	0.166666666666667	0.238095238095238	0.64	0.176470588235294	0.714285714285714	0.333333333333333	0	0.1	0.285714285714286	0.032258064516129	0.108108108108108	0	0	1	-1	1	0	0
129291	0	0	0.04	0.117647058823529	0	0.166666666666667	0.4	0	0	0	0.027027027027027	-2	4	1	-1	-1	-2	4
129292	0	0.238095238095238	0.2	0	0	0.25	0.2	0	0	0.032258064516129	0.0810810810810811	0	0	-1	-1	-1	0	0
129293	0	0	0.36	0.411764705882353	0	0.0833333333333333	0	0	0	0	0	1	1	-1	-1	-1	-1	-1
129294	0	0	0	0.0588235294117647	0	0	0.2	0	0	0	0	0	0	-1	-1	-1	0	0
129295	0	0	0.08	0.0588235294117647	0	0	0.4	0	0	0.032258064516129	0	-4	16	-1	-1	-1	4	-16
129296	0	0	0	0	0	0	0.6	0	0.142857142857143	0.032258064516129	0.135135135135135	4	16	1	-1	-1	4	16
129297	0	0.142857142857143	0.16	0.235294117647059	0.285714285714286	0.333333333333333	0.4	0.05	0	0	0.135135135135135	5	25	1	-1	-1	5	25
129298	0	0	0.16	0	0	0	0	0	0	0	0	5	25	-1	-1	-1	-5	-25
129299	0	0.19047619047619	0.32	0.176470588235294	0.285714285714286	0	0.6	0.15	0.214285714285714	0	0	4	16	-1	-1	-1	-4	-16
129300	0	0	0.04	0	0	0	0	0	0	0	0	-6	36	-1	-1	-1	6	-36
129301	0	0.19047619047619	0.28	0.117647058823529	0	0	0.2	0.05	0.0714285714285714	0	0.027027027027027	4	16	-1	-1	-1	-4	-16
129302	0	0	0	0	0	0.166666666666667	0	0.1	0	0	0.108108108108108	5	25	1	-1	-1	5	25
129303	0	0	0.08	0.0588235294117647	0	0	0	0	0	0	0	-5	25	1	-1	-1	-5	25
129304	0.666666666666667	0.523809523809524	0.64	0.588235294117647	0.857142857142857	1	0.4	0.55	0.214285714285714	0	0.432432432432432	7	49	1	-1	-1	7	49
129305	0.666666666666667	0.761904761904762	0.88	0.823529411764706	0.857142857142857	0.916666666666667	0.6	0.55	0.142857142857143	0	0.621621621621622	6	36	1	-1	-1	6	36
129306	0	0	0.12	0.176470588235294	0.142857142857143	0	0	0.15	0	0	0	6	36	-1	-1	-1	-6	-36
129307	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	0
129308	0	0	0	0	0	0	0	0	0	0	0	-5	25	1	-1	-1	-5	25
129309	0	0	0.04	0	0	0	0	0	0	0	0	1	1	-1	-1	-1	-1	-1
129310	0.333333333333333	0.285714285714286	0.4	0.529411764705882	0	0.583333333333333	0.8	0.3	0	0	0.648648648648649	6	36	-1	-1	-1	-6	-36
129311	0.166666666666667	0.142857142857143	0.16	0.235294117647059	0.142857142857143	0.0833333333333333	0.2	0.05	0	0	0.027027027027027	2	4	1	-1	-1	2	4
129312	1	0.952380952380952	1	1	1	1	0.4	1	0	0.0645161290322581	0.540540540540541	7	49	1	-1	-1	7	49
129313	0.333333333333333	0.285714285714286	0.4	0.294117647058824	1	0.5	0.6	0.25	0.142857142857143	0.161290322580645	0	2	4	1	-1	-1	2	4
129314	1	0	0.28	0	0	0.333333333333333	1	0	0	0	0.108108108108108	-2	4	-1	-1	-1	2	-4
129315	0	0.0476190476190476	0.24	0	0.142857142857143	0	0.2	0	0	0	0	1	1	-1	-1	-1	-1	-1
129316	0	0.142857142857143	0.2	0.176470588235294	0.142857142857143	0.333333333333333	0.8	0.4	0.142857142857143	0	0.108108108108108	5	25	1	-1	-1	5	25
