ID	L_ACTION	L_ANIMAL	L_BODYP	L_CLOTH	L_DESCRB	L_FOOD	L_ROOMS	L_GAMES	L_HOUSEH	L_LOCATE	L_OUTSDE	L_PEOPLE	L_PLACES	L_SOUNDS	L_TOYS	L_VEHICL	D_AGE_C	D_AGE_C2	D_MALE	D_FIRSTB	D_MOMCOL	D_AGESEX	D_AG2SEX
129977	0.00970873786407767	0.232558139534884	0.148148148148148	0.0714285714285714	0.0158730158730159	0.117647058823529	0.0303030303030303	0.28	0.06	0	0.032258064516129	0.344827586206897	0.0909090909090909	0.5	0.166666666666667	0.142857142857143	1	1	1	-1	-1	1	1
129978	0.359223300970874	0.418604651162791	0.851851851851852	0.607142857142857	0.253968253968254	0.573529411764706	0.393939393939394	0.56	0.52	0.269230769230769	0.258064516129032	0.344827586206897	0.136363636363636	0.666666666666667	0.5	0.571428571428571	0	0	-1	-1	1	0	0
129979	0.116504854368932	0.13953488372093	0	0.0357142857142857	0.0793650793650794	0.102941176470588	0.0303030303030303	0.28	0.04	0.115384615384615	0.161290322580645	0.0689655172413793	0.0909090909090909	0.166666666666667	0.222222222222222	0.214285714285714	1	1	1	1	-1	1	1
129980	0.631067961165049	0.511627906976744	0.814814814814815	0.642857142857143	0.53968253968254	0.529411764705882	0.636363636363636	0.72	0.72	0.538461538461538	0.645161290322581	0.517241379310345	0.590909090909091	1	0.611111111111111	0.714285714285714	0	0	1	1	1	0	0
129981	0.087378640776699	0.13953488372093	0.592592592592593	0.214285714285714	0.0952380952380952	0.147058823529412	0	0.44	0.18	0.269230769230769	0.193548387096774	0.103448275862069	0.0454545454545455	0.916666666666667	0.333333333333333	0.214285714285714	1	1	-1	-1	-1	-1	-1
129982	0.12621359223301	0.162790697674419	0.444444444444444	0.214285714285714	0.0634920634920635	0.25	0.121212121212121	0.24	0.16	0.115384615384615	0.129032258064516	0.241379310344828	0.0454545454545455	0.833333333333333	0.222222222222222	0.357142857142857	0	0	1	-1	-1	0	0
129983	0.854368932038835	0.720930232558139	0.925925925925926	0.714285714285714	0.634920634920635	0.735294117647059	0.787878787878788	0.88	0.76	0.846153846153846	0.741935483870968	0.586206896551724	0.5	0.833333333333333	0.722222222222222	0.714285714285714	1	1	-1	1	-1	-1	-1
129984	0.12621359223301	0.325581395348837	0.333333333333333	0.142857142857143	0.142857142857143	0.25	0.151515151515152	0.44	0.18	0.153846153846154	0.258064516129032	0.275862068965517	0.181818181818182	0.833333333333333	0.277777777777778	0.285714285714286	2	4	1	1	1	2	4
129985	0.553398058252427	0.488372093023256	0.740740740740741	0.321428571428571	0.26984126984127	0.470588235294118	0.666666666666667	0.84	0.54	0.153846153846154	0.580645161290323	0.551724137931034	0.318181818181818	0.833333333333333	0.611111111111111	0.857142857142857	1	1	1	1	-1	1	1
129986	0.0679611650485437	0.325581395348837	0.37037037037037	0.357142857142857	0.158730158730159	0.235294117647059	0.121212121212121	0.24	0.16	0.115384615384615	0.290322580645161	0.275862068965517	0.136363636363636	0.666666666666667	0.222222222222222	0.214285714285714	1	1	1	-1	-1	1	1
129987	0.980582524271845	1	0.962962962962963	0.964285714285714	1	0.985294117647059	1	1	0.92	0.576923076923077	0.967741935483871	1	0.909090909090909	1	1	1	0	0	-1	1	1	0	0
129988	0.902912621359223	0.930232558139535	0.888888888888889	0.75	0.777777777777778	0.838235294117647	0.757575757575758	0.88	0.76	0.769230769230769	0.806451612903226	0.758620689655172	0.727272727272727	1	0.888888888888889	0.785714285714286	2	4	-1	-1	1	-2	-4
129989	0.174757281553398	0.209302325581395	0.481481481481481	0.392857142857143	0.0476190476190476	0.382352941176471	0.242424242424242	0.72	0.26	0.192307692307692	0.193548387096774	0.275862068965517	0.181818181818182	0.75	0.388888888888889	0.142857142857143	3	9	-1	1	-1	-3	-9
129990	0.601941747572815	0.883720930232558	1	0.75	0.666666666666667	0.735294117647059	0.727272727272727	0.88	0.86	0.423076923076923	0.774193548387097	0.586206896551724	0.5	0.666666666666667	0.722222222222222	0.928571428571429	-4	16	-1	1	-1	4	-16
129991	0.456310679611651	0.744186046511628	0.666666666666667	0.642857142857143	0.444444444444444	0.661764705882353	0.333333333333333	0.36	0.62	0.192307692307692	0.483870967741935	0.448275862068966	0.363636363636364	0.583333333333333	0.555555555555556	0.5	-4	16	1	1	1	-4	16
129992	0.223300970873786	0.558139534883721	0.666666666666667	0.464285714285714	0.301587301587302	0.661764705882353	0.363636363636364	0.72	0.5	0.307692307692308	0.516129032258065	0.517241379310345	0.318181818181818	1	0.5	0.642857142857143	-3	9	1	1	1	-3	9
129993	0.864077669902913	1	0.888888888888889	0.928571428571429	0.80952380952381	0.926470588235294	1	0.92	0.92	0.5	0.870967741935484	0.689655172413793	0.818181818181818	1	1	0.785714285714286	-4	16	-1	-1	-1	4	-16
129994	0.524271844660194	0.604651162790698	0.925925925925926	0.821428571428571	0.523809523809524	0.735294117647059	0.424242424242424	0.68	0.66	0.461538461538462	0.709677419354839	0.551724137931034	0.590909090909091	0.5	0.666666666666667	0.785714285714286	2	4	1	-1	-1	2	4
129995	0.504854368932039	0.441860465116279	0.592592592592593	0.357142857142857	0.285714285714286	0.426470588235294	0.181818181818182	0.88	0.44	0.230769230769231	0.612903225806452	0.586206896551724	0.454545454545455	0.916666666666667	0.555555555555556	0.5	1	1	-1	1	1	-1	-1
129996	0.83495145631068	0.813953488372093	0.814814814814815	0.857142857142857	0.746031746031746	0.720588235294118	0.848484848484849	0.84	0.74	0.653846153846154	0.806451612903226	0.827586206896552	0.5	0.833333333333333	0.833333333333333	0.928571428571429	1	1	-1	1	1	-1	-1
129997	0.223300970873786	0.767441860465116	0.740740740740741	0.464285714285714	0.333333333333333	0.544117647058823	0.242424242424242	0.6	0.34	0.115384615384615	0.32258064516129	0.344827586206897	0.272727272727273	1	0.555555555555556	0.642857142857143	0	0	1	1	-1	0	0
129998	0.12621359223301	0.325581395348837	0.333333333333333	0.214285714285714	0.126984126984127	0.220588235294118	0.151515151515152	0.6	0.18	0.115384615384615	0.193548387096774	0.275862068965517	0.136363636363636	0.583333333333333	0.611111111111111	0.5	0	0	1	-1	1	0	0
129999	0.368932038834951	0.558139534883721	0.777777777777778	0.571428571428571	0.349206349206349	0.514705882352941	0.606060606060606	0.6	0.66	0.346153846153846	0.709677419354839	0.344827586206897	0.0909090909090909	0.75	0.611111111111111	0.714285714285714	0	0	1	1	-1	0	0
130000	0.70873786407767	0.465116279069767	0.888888888888889	0.535714285714286	0.285714285714286	0.588235294117647	0.636363636363636	0.76	0.72	0.230769230769231	0.580645161290323	0.310344827586207	0.227272727272727	1	0.555555555555556	0.642857142857143	0	0	1	1	-1	0	0
130001	0.611650485436893	0.720930232558139	0.814814814814815	0.535714285714286	0.428571428571429	0.617647058823529	0.727272727272727	0.92	0.82	0.346153846153846	0.709677419354839	0.724137931034483	0.727272727272727	0.666666666666667	0.888888888888889	0.785714285714286	0	0	1	-1	-1	0	0
130002	0.242718446601942	0.302325581395349	0.555555555555556	0.321428571428571	0.174603174603175	0.485294117647059	0.242424242424242	0.64	0.3	0.307692307692308	0.451612903225806	0.448275862068966	0.318181818181818	0.833333333333333	0.5	0.428571428571429	1	1	1	1	1	1	1
130003	0.699029126213592	0.837209302325581	0.925925925925926	0.821428571428571	0.444444444444444	0.897058823529412	0.727272727272727	0.92	0.9	0.576923076923077	0.903225806451613	0.655172413793103	0.636363636363636	1	0.944444444444444	0.785714285714286	-1	1	-1	-1	1	1	-1
130004	0.281553398058252	0.790697674418605	0.666666666666667	0.535714285714286	0.238095238095238	0.5	0.272727272727273	0.56	0.44	0.346153846153846	0.419354838709677	0.551724137931034	0.454545454545455	0.916666666666667	0.611111111111111	0.642857142857143	0	0	1	1	1	0	0
130005	0	0	0	0	0.0158730158730159	0.0147058823529412	0	0.12	0.02	0	0	0.103448275862069	0	0.75	0.0555555555555556	0	-1	1	1	-1	1	-1	1
130006	0.553398058252427	1	0.740740740740741	0.75	0.46031746031746	0.485294117647059	0.515151515151515	0.72	0.44	0.423076923076923	0.483870967741935	0.655172413793103	0.363636363636364	0.75	0.611111111111111	0.928571428571429	-1	1	-1	-1	-1	1	-1
130007	0.155339805825243	0.558139534883721	0.703703703703704	0.535714285714286	0.428571428571429	0.529411764705882	0.181818181818182	0.52	0.48	0.192307692307692	0.419354838709677	0.344827586206897	0.181818181818182	0.833333333333333	0.666666666666667	0.5	-2	4	-1	1	1	2	-4
130008	0.0194174757281553	0.0697674418604651	0.037037037037037	0.0357142857142857	0.0476190476190476	0.102941176470588	0.0606060606060606	0.32	0.14	0.0384615384615385	0.0645161290322581	0.172413793103448	0.0909090909090909	0.416666666666667	0.166666666666667	0.142857142857143	-2	4	-1	1	1	2	-4
130009	0.087378640776699	0.348837209302326	0.407407407407407	0.25	0.174603174603175	0.382352941176471	0.181818181818182	0.44	0.24	0.192307692307692	0.161290322580645	0.310344827586207	0.136363636363636	1	0.333333333333333	0.428571428571429	-2	4	-1	1	1	2	-4
130010	0.70873786407767	0.488372093023256	0.814814814814815	0.428571428571429	0.46031746031746	0.764705882352941	0.696969696969697	0.76	0.7	0.5	0.387096774193548	0.448275862068966	0.363636363636364	0.916666666666667	0.444444444444444	0.714285714285714	-2	4	1	1	-1	-2	4
130011	0.271844660194175	0.558139534883721	0.703703703703704	0.5	0.317460317460317	0.573529411764706	0.484848484848485	0.48	0.6	0.230769230769231	0.580645161290323	0.379310344827586	0.227272727272727	0.75	0.611111111111111	0.714285714285714	-2	4	1	1	1	-2	4
130012	0.12621359223301	0.674418604651163	0.444444444444444	0.25	0.174603174603175	0.352941176470588	0.454545454545455	0.6	0.44	0.192307692307692	0.419354838709677	0.310344827586207	0.227272727272727	0.666666666666667	0.5	0.642857142857143	-2	4	1	-1	1	-2	4
130013	0.145631067961165	0.511627906976744	0.592592592592593	0.25	0.174603174603175	0.485294117647059	0.151515151515152	0.52	0.44	0.269230769230769	0.32258064516129	0.344827586206897	0.227272727272727	1	0.5	0.428571428571429	0	0	1	-1	-1	0	0
130014	0.252427184466019	0.325581395348837	0.740740740740741	0.285714285714286	0.142857142857143	0.411764705882353	0.272727272727273	0.4	0.34	0.153846153846154	0.32258064516129	0.413793103448276	0.272727272727273	0.5	0.555555555555556	0.285714285714286	-1	1	-1	1	1	1	-1
130015	0.310679611650485	0.209302325581395	0.407407407407407	0.392857142857143	0.333333333333333	0.176470588235294	0.272727272727273	0.6	0.34	0.269230769230769	0.225806451612903	0.137931034482759	0.181818181818182	0.833333333333333	0.388888888888889	0.428571428571429	-1	1	1	1	1	-1	1
130016	0	0.0930232558139535	0	0	0.0158730158730159	0.0147058823529412	0	0.12	0	0.115384615384615	0	0.137931034482759	0	0.75	0	0.142857142857143	0	0	1	1	-1	0	0
130017	0.233009708737864	0.465116279069767	0.407407407407407	0.285714285714286	0.222222222222222	0.426470588235294	0.272727272727273	0.44	0.24	0.307692307692308	0.193548387096774	0.275862068965517	0.227272727272727	0.833333333333333	0.444444444444444	0.357142857142857	-1	1	-1	-1	-1	1	-1
130018	0.70873786407767	0.232558139534884	0.592592592592593	0.214285714285714	0.253968253968254	0.235294117647059	0.666666666666667	0.84	0.36	0.269230769230769	0.612903225806452	0.551724137931034	0.409090909090909	0.333333333333333	0.277777777777778	0.714285714285714	-1	1	1	1	-1	-1	1
130019	0.0679611650485437	0.255813953488372	0.222222222222222	0.214285714285714	0.111111111111111	0.176470588235294	0.0909090909090909	0.32	0.12	0.0769230769230769	0.129032258064516	0.275862068965517	0.0909090909090909	0.916666666666667	0.0555555555555556	0.5	-1	1	1	-1	1	-1	1
130020	0.116504854368932	0.325581395348837	0.222222222222222	0.142857142857143	0.174603174603175	0.176470588235294	0.0909090909090909	0.44	0.14	0.230769230769231	0.129032258064516	0.241379310344828	0.227272727272727	0.5	0.277777777777778	0.214285714285714	1	1	-1	1	1	-1	-1
130021	0	0	0	0	0	0	0	0.08	0	0	0	0.0689655172413793	0	0.666666666666667	0	0	1	1	-1	-1	-1	-1	-1
130022	0.572815533980582	0.744186046511628	0.814814814814815	0.678571428571429	0.523809523809524	0.632352941176471	0.545454545454545	0.72	0.66	0.384615384615385	0.612903225806452	0.344827586206897	0.454545454545455	0.916666666666667	0.5	0.785714285714286	0	0	-1	1	-1	0	0
130023	0.359223300970874	0.441860465116279	0.62962962962963	0.428571428571429	0.158730158730159	0.441176470588235	0.333333333333333	0.64	0.52	0.346153846153846	0.483870967741935	0.551724137931034	0.409090909090909	0.75	0.611111111111111	0.571428571428571	0	0	1	-1	-1	0	0
130024	0.87378640776699	0.813953488372093	0.925925925925926	0.678571428571429	0.587301587301587	0.838235294117647	0.909090909090909	0.88	0.84	0.576923076923077	0.967741935483871	0.620689655172414	0.681818181818182	0.833333333333333	0.833333333333333	0.857142857142857	-1	1	1	-1	1	-1	1
130025	0	0.0697674418604651	0.0740740740740741	0	0	0	0	0.16	0.04	0	0	0.103448275862069	0.0454545454545455	0.75	0.166666666666667	0	-7	49	-1	1	1	7	-49
130026	0	0.0465116279069767	0.037037037037037	0.0357142857142857	0.0158730158730159	0.0294117647058824	0	0.16	0.04	0	0.032258064516129	0.103448275862069	0	0.25	0.111111111111111	0.142857142857143	-7	49	-1	-1	1	7	-49
130027	0	0	0	0	0.0158730158730159	0	0	0.04	0	0	0	0.103448275862069	0	0.416666666666667	0.0555555555555556	0	-7	49	1	-1	-1	-7	49
130028	0.0194174757281553	0.232558139534884	0.037037037037037	0	0.0158730158730159	0	0	0.24	0.02	0.0769230769230769	0	0.241379310344828	0	0.666666666666667	0.111111111111111	0.0714285714285714	-6	36	1	-1	1	-6	36
130029	0.805825242718447	0.488372093023256	0.740740740740741	0.678571428571429	0.698412698412698	0.647058823529412	0.696969696969697	0.88	0.76	0.461538461538462	0.548387096774194	0.551724137931034	0.318181818181818	0.916666666666667	0.666666666666667	0.5	5	25	-1	-1	-1	-5	-25
130030	0.970873786407767	0.906976744186046	1	0.892857142857143	1	0.926470588235294	0.939393939393939	1	0.96	0.692307692307692	0.967741935483871	0.862068965517241	0.863636363636364	1	1	0.785714285714286	6	36	-1	-1	-1	-6	-36
130031	0.330097087378641	0.720930232558139	0.740740740740741	0.714285714285714	0.365079365079365	0.661764705882353	0.636363636363636	0.72	0.6	0.423076923076923	0.806451612903226	0.448275862068966	0.590909090909091	0.916666666666667	0.611111111111111	0.857142857142857	5	25	1	-1	1	5	25
130032	0.058252427184466	0.209302325581395	0.444444444444444	0.357142857142857	0.111111111111111	0.176470588235294	0.151515151515152	0.16	0.2	0.0384615384615385	0.225806451612903	0.344827586206897	0.0909090909090909	0.333333333333333	0.166666666666667	0.428571428571429	-3	9	1	-1	-1	-3	9
130033	0	0.186046511627907	0.259259259259259	0.107142857142857	0.126984126984127	0.352941176470588	0.121212121212121	0.56	0.14	0	0.193548387096774	0.379310344827586	0.181818181818182	0.75	0.222222222222222	0.571428571428571	-4	16	1	1	-1	-4	16
130034	0.00970873786407767	0.116279069767442	0	0.0357142857142857	0.0476190476190476	0.0147058823529412	0.0909090909090909	0.08	0.04	0.0769230769230769	0	0.241379310344828	0.0454545454545455	0.583333333333333	0.166666666666667	0.142857142857143	-5	25	1	1	1	-5	25
