     0.398     0.605     0.741     0.393     0.460     0.529     0.333     0.520     0.620     0.231     0.645     0.379     0.409     1.000     0.556     0.571    26.000     1.000     1.000129657.000     2.816
     0.010     0.023     0.037     0.000     0.000     0.000     0.000     0.080     0.000     0.000     0.000     0.069     0.000     0.167     0.000     0.000    18.000     1.000     1.000129658.000     0.890
     0.573     0.837     0.741     0.821     0.714     0.574     0.606     0.840     0.720     0.462     0.677     0.552     0.409     0.917     0.667     0.571    20.000     1.000    -1.000129659.000     3.407
     0.087     0.419     0.259     0.107     0.111     0.294     0.091     0.360     0.260     0.192     0.226     0.414     0.045     0.917     0.333     0.643    18.000    -1.000     1.000129660.000     1.764
     0.340     0.814     0.667     0.571     0.270     0.544     0.273     0.800     0.540     0.192     0.581     0.448     0.545     0.667     1.000     0.643    20.000     1.000     1.000129661.000     2.895
     0.990     0.953     0.963     0.964     1.000     0.985     0.939     1.000     0.980     1.000     0.968     1.000     0.909     1.000     1.000     1.000    27.000     1.000    -1.000129662.000     4.700
     0.184     0.302     0.444     0.321     0.127     0.324     0.212     0.280     0.300     0.231     0.194     0.207     0.182     0.833     0.389     0.571    22.000     1.000     1.000129663.000     1.935
     0.000     0.070     0.222     0.000     0.048     0.029     0.000     0.160     0.020     0.000     0.000     0.103     0.045     0.417     0.000     0.071    19.000     1.000     1.000129664.000     1.008
     0.718     0.767     0.741     0.714     0.571     0.912     0.788     0.720     0.820     0.769     0.806     0.655     0.364     0.667     0.778     0.786    20.000     1.000     1.000129665.000     3.671
     0.204     0.419     0.556     0.357     0.238     0.441     0.333     0.800     0.280     0.154     0.097     0.345     0.273     0.667     0.556     0.429    24.000    -1.000    -1.000129666.000     2.262
     0.019     0.326     0.519     0.000     0.048     0.059     0.030     0.320     0.080     0.115     0.065     0.172     0.000     0.333     0.167     0.000    20.000    -1.000     1.000129667.000     1.261
     0.816     0.674     1.000     0.786     0.794     0.897     0.939     0.920     0.880     0.846     0.806     0.724     0.727     0.750     0.833     0.714    30.000    -1.000    -1.000129668.000     4.186
     0.068     0.442     0.333     0.250     0.111     0.235     0.061     0.320     0.240     0.154     0.194     0.276     0.227     0.333     0.333     0.429    18.000     1.000    -1.000129669.000     1.746
     0.816     0.488     0.926     0.643     0.619     0.721     0.788     0.800     0.700     0.654     0.645     0.724     0.727     0.583     0.722     0.857    30.000    -1.000     1.000129670.000     3.706
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000    29.000     1.000    -1.000129671.000     4.816
     0.767     0.721     0.926     0.679     0.698     0.912     0.697     0.880     0.920     0.692     0.935     0.828     0.864     0.583     0.833     0.571    25.000    -1.000    -1.000129672.000     4.046
     0.194     0.326     0.481     0.357     0.206     0.382     0.394     0.760     0.520     0.154     0.129     0.207     0.136     0.333     0.611     0.643    24.000     1.000     1.000129673.000     2.250
     0.369     0.791     0.963     0.679     0.222     0.632     0.485     0.880     0.580     0.077     0.419     0.552     0.091     0.833     0.778     0.571    19.000     1.000    -1.000129674.000     2.890
     0.495     0.535     0.815     0.393     0.365     0.632     0.364     0.800     0.600     0.308     0.452     0.345     0.273     0.917     0.722     0.357    19.000     1.000    -1.000129675.000     2.768
     0.447     0.953     0.926     0.393     0.556     0.985     0.394     0.640     0.400     0.231     0.387     0.448     0.455     0.667     0.611     0.714    29.000     1.000     1.000129676.000     3.013
     0.903     0.558     0.889     0.607     0.794     0.706     0.909     1.000     0.940     0.731     0.839     0.690     0.591     1.000     0.722     0.571    30.000     1.000     1.000129677.000     3.928
     0.078     0.186     0.333     0.250     0.048     0.191     0.061     0.480     0.140     0.077     0.032     0.207     0.045     0.417     0.278     0.000    18.000     1.000    -1.000129678.000     1.450
     0.107     0.302     0.519     0.321     0.063     0.206     0.091     0.400     0.160     0.154     0.129     0.241     0.136     0.417     0.500     0.286    25.000    -1.000    -1.000129679.000     1.801
     0.350     0.419     0.815     0.500     0.492     0.529     0.485     0.840     0.580     0.269     0.323     0.310     0.318     0.583     0.500     0.500    21.000    -1.000    -1.000129680.000     2.743
     0.126     0.512     0.667     0.536     0.302     0.456     0.424     0.520     0.560     0.269     0.581     0.379     0.182     0.667     0.556     0.786    21.000     1.000     1.000129681.000     2.606
     0.301     1.000     0.889     0.571     0.302     0.662     0.515     0.720     0.700     0.308     0.548     0.552     0.364     1.000     0.833     0.714    19.000    -1.000    -1.000129682.000     3.145
     0.893     0.581     0.926     1.000     0.937     0.956     0.939     0.960     0.920     0.808     0.903     1.000     0.818     0.917     1.000     1.000    30.000     1.000     1.000129683.000     4.477
     0.699     1.000     0.889     1.000     0.492     0.794     0.879     1.000     0.960     0.538     0.968     0.552     0.727     1.000     0.833     1.000    17.000     1.000    -1.000129684.000     4.055
     0.922     0.814     1.000     0.893     0.921     0.882     0.939     1.000     0.900     0.846     0.839     0.897     0.727     0.917     0.833     0.929    24.000     1.000    -1.000129685.000     4.330
     0.320     0.744     0.593     0.536     0.270     0.529     0.455     0.760     0.640     0.115     0.581     0.379     0.364     0.583     0.722     0.714    28.000     1.000     1.000129686.000     2.895
     0.010     0.140     0.037     0.071     0.000     0.029     0.000     0.040     0.040     0.000     0.032     0.138     0.000     0.250     0.111     0.071    23.000    -1.000    -1.000129687.000     1.127
     0.000     0.140     0.037     0.036     0.016     0.044     0.000     0.080     0.020     0.000     0.032     0.138     0.000     0.583     0.167     0.071    18.000     1.000     1.000129688.000     1.035
     0.078     0.767     0.593     0.250     0.143     0.426     0.152     0.560     0.340     0.154     0.226     0.483     0.045     0.833     0.333     0.357    18.000     1.000    -1.000129689.000     2.025
     0.010     0.047     0.074     0.107     0.063     0.074     0.061     0.120     0.060     0.000     0.032     0.138     0.091     0.417     0.056     0.214    16.000     1.000    -1.000129690.000     1.153
     0.282     0.558     0.667     0.357     0.254     0.500     0.242     0.480     0.420     0.192     0.194     0.276     0.273     0.500     0.667     0.500    19.000     1.000    -1.000129691.000     2.316
     0.961     0.884     0.926     0.750     0.968     0.897     0.879     1.000     0.960     0.808     1.000     0.724     0.682     1.000     0.833     0.929    30.000     1.000     1.000129692.000     4.338
     0.961     0.930     0.963     0.821     0.952     0.956     0.818     0.920     0.860     0.962     0.839     0.724     0.818     1.000     0.944     1.000    29.000     1.000    -1.000129693.000     4.382
     0.000     0.023     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.069     0.000     0.000     0.000     0.000    20.000     1.000     1.000129694.000     0.885
     0.058     0.209     0.259     0.214     0.079     0.162     0.152     0.400     0.120     0.077     0.097     0.172     0.000     0.833     0.278     0.071    21.000    -1.000    -1.000129695.000     1.514
     0.000     0.140     0.111     0.000     0.000     0.015     0.030     0.200     0.000     0.000     0.000     0.207     0.000     0.667     0.167     0.000    18.000    -1.000     1.000129696.000     1.054
     0.466     0.837     0.963     0.607     0.492     0.662     0.848     0.800     0.980     0.231     0.806     0.724     0.545     0.667     0.722     0.714    26.000     1.000     1.000129697.000     3.620
     0.359     0.465     0.815     0.429     0.175     0.309     0.182     0.920     0.420     0.192     0.419     0.448     0.136     0.667     0.500     0.429    24.000     1.000    -1.000129698.000     2.399
     0.699     0.419     0.889     0.643     0.381     0.750     0.909     0.960     0.880     0.346     0.581     0.310     0.227     0.667     0.611     0.714    27.000     1.000     1.000129699.000     3.365
     0.000     0.093     0.037     0.000     0.016     0.059     0.000     0.120     0.000     0.000     0.032     0.103     0.000     0.333     0.167     0.143    18.000    -1.000     1.000129700.000     1.035
     0.893     1.000     1.000     0.964     0.857     0.750     0.939     1.000     1.000     0.923     0.935     1.000     0.909     1.000     1.000     1.000    30.000     1.000     1.000129701.000     4.545
     0.447     0.233     0.778     0.536     0.302     0.456     0.576     0.640     0.500     0.115     0.065     0.379     0.318     0.333     0.500     0.357    28.000     1.000     1.000129702.000     2.514
     0.699     0.558     0.741     0.500     0.651     0.691     0.727     0.880     0.740     0.577     0.645     0.586     0.500     0.667     0.722     0.786    28.000     1.000     1.000129703.000     3.471
     0.049     0.116     0.074     0.107     0.063     0.059     0.061     0.080     0.020     0.000     0.032     0.276     0.000     0.250     0.111     0.000    19.000     1.000    -1.000129704.000     1.155
     0.951     0.953     1.000     0.929     0.873     0.868     0.879     0.960     0.940     0.577     0.935     0.724     0.818     0.917     0.889     0.857    29.000     1.000    -1.000129705.000     4.375
     0.971     0.884     0.963     0.750     0.825     0.897     0.818     1.000     0.900     0.654     1.000     0.724     0.682     1.000     0.944     0.929    30.000     1.000     1.000129706.000     4.260
     0.000     0.116     0.111     0.036     0.000     0.044     0.000     0.080     0.020     0.000     0.000     0.138     0.000     0.417     0.056     0.000    16.000     1.000    -1.000129707.000     1.002
     0.010     0.023     0.000     0.000     0.000     0.000     0.000     0.120     0.020     0.192     0.000     0.069     0.045     0.167     0.111     0.000    22.000     1.000    -1.000129708.000     1.042
     0.864     0.884     0.852     0.643     0.746     0.750     0.697     0.720     0.860     0.385     0.774     0.552     0.409     0.750     0.722     0.786    19.000     1.000    -1.000129709.000     3.638
     0.000     0.047     0.037     0.000     0.000     0.015     0.000     0.120     0.020     0.000     0.000     0.172     0.000     0.333     0.222     0.000    19.000    -1.000    -1.000129710.000     1.060
     0.087     0.116     0.148     0.143     0.111     0.221     0.121     0.640     0.060     0.077     0.129     0.345     0.091     0.500     0.111     0.214    17.000    -1.000     1.000129711.000     1.460
     0.000     0.023     0.074     0.036     0.000     0.000     0.000     0.200     0.040     0.077     0.000     0.103     0.000     0.583     0.056     0.071    19.000    -1.000     1.000129712.000     1.026
     0.961     0.930     0.963     0.821     0.825     0.868     0.879     1.000     0.980     0.000     0.935     1.000     0.864     1.000     1.000     0.857    26.000    -1.000    -1.000129713.000     4.349
     0.010     0.093     0.111     0.071     0.048     0.118     0.000     0.120     0.100     0.000     0.065     0.172     0.000     0.417     0.222     0.214    16.000     1.000    -1.000129714.000     1.194
     0.845     0.628     0.889     0.571     0.683     0.691     0.727     0.960     0.720     0.692     0.710     0.621     0.409     0.917     0.722     0.786    26.000     1.000     1.000129715.000     3.587
     0.942     1.000     0.926     0.750     0.857     0.912     0.909     0.960     0.840     0.692     0.871     0.828     0.864     0.917     0.944     0.857    29.000     1.000     1.000129716.000     4.288
     0.039     0.581     0.370     0.286     0.143     0.632     0.364     0.240     0.300     0.077     0.097     0.448     0.136     0.583     0.111     0.643    29.000     1.000     1.000129717.000     2.055
     0.971     0.767     1.000     0.786     0.857     0.897     0.758     0.960     0.900     0.769     0.742     0.793     0.773     0.917     0.833     0.857    28.000     1.000    -1.000129718.000     4.187
     0.641     0.977     1.000     0.929     0.651     0.926     0.879     0.760     0.920     0.462     1.000     0.793     0.727     0.917     0.944     0.857    27.000     1.000    -1.000129719.000     4.208
     0.194     0.349     0.444     0.214     0.159     0.441     0.152     0.480     0.340     0.231     0.226     0.379     0.091     0.583     0.222     0.429    16.000     1.000    -1.000129720.000     1.916
     0.505     0.791     0.963     0.357     0.302     0.603     0.667     0.880     0.740     0.269     0.613     0.517     0.500     0.917     0.556     0.857    29.000    -1.000     1.000129721.000     3.225
     0.010     0.023     0.000     0.000     0.048     0.000     0.000     0.080     0.000     0.000     0.065     0.103     0.000     0.333     0.111     0.071    21.000     1.000     1.000129722.000     0.998
     0.485     0.256     0.704     0.321     0.254     0.382     0.364     0.520     0.420     0.231     0.161     0.241     0.273     0.583     0.444     0.357    26.000     1.000     1.000129723.000     2.265
     0.175     0.349     0.444     0.464     0.317     0.500     0.152     0.360     0.340     0.231     0.226     0.379     0.136     0.833     0.500     0.571    23.000    -1.000     1.000129724.000     2.203
     0.699     0.977     0.889     0.500     0.667     0.824     0.576     0.720     0.620     0.538     0.581     0.552     0.409     1.000     0.778     1.000    30.000    -1.000     1.000129725.000     3.512
     0.466     0.744     0.815     0.464     0.635     0.706     0.636     0.760     0.700     0.385     0.710     0.552     0.500     0.667     0.778     0.714    24.000     1.000    -1.000129726.000     3.362
     0.126     0.279     0.333     0.214     0.159     0.059     0.030     0.400     0.060     0.038     0.065     0.241     0.136     0.667     0.278     0.143    21.000    -1.000     1.000129727.000     1.473
     0.155     0.349     0.556     0.357     0.175     0.265     0.455     0.520     0.460     0.192     0.290     0.207     0.136     0.417     0.333     0.571    18.000     1.000     1.000129728.000     2.098
     0.000     0.512     0.630     0.464     0.302     0.456     0.333     0.000     0.460     0.192     0.290     0.000     0.182     0.833     0.500     0.357    22.000     1.000    -1.000129729.000     2.179
     0.175     0.279     0.481     0.214     0.222     0.162     0.121     0.480     0.100     0.077     0.097     0.276     0.136     0.500     0.278     0.000    17.000    -1.000    -1.000129730.000     1.616
     0.680     0.814     0.926     0.821     0.825     0.824     0.788     0.920     0.920     0.654     0.742     0.655     0.727     1.000     0.833     0.643    27.000     1.000    -1.000129731.000     4.007
     0.039     0.163     0.556     0.071     0.048     0.103     0.091     0.360     0.080     0.000     0.065     0.172     0.091     0.333     0.278     0.214    21.000    -1.000     1.000129732.000     1.386
     0.010     0.000     0.000     0.000     0.016     0.015     0.000     0.080     0.000     0.000     0.000     0.069     0.000     0.250     0.167     0.000    18.000    -1.000    -1.000129733.000     0.994
     0.650     0.651     0.852     0.500     0.667     0.574     0.606     0.840     0.660     0.538     0.677     0.517     0.591     0.917     0.611     0.714    26.000     1.000     1.000129734.000     3.337
     0.961     1.000     0.963     0.857     0.857     0.824     0.939     0.960     0.980     0.808     0.968     0.828     0.773     1.000     0.889     0.929    26.000     1.000     1.000129735.000     4.377
     0.146     0.721     0.333     0.214     0.111     0.338     0.152     0.600     0.380     0.154     0.290     0.379     0.273     0.833     0.556     0.643    28.000     1.000     1.000129736.000     2.186
     0.932     0.512     0.926     0.786     0.683     0.897     0.818     0.960     0.940     0.769     0.710     0.759     0.500     0.667     0.833     0.786    23.000    -1.000     1.000129737.000     3.946
     0.874     0.930     0.889     0.821     0.905     0.926     0.848     0.960     0.840     0.692     0.871     0.793     0.727     1.000     0.944     0.857    28.000     1.000    -1.000129738.000     4.265
     0.019     0.209     0.111     0.179     0.079     0.088     0.030     0.240     0.140     0.000     0.032     0.138     0.045     0.500     0.222     0.214    19.000     1.000    -1.000129739.000     1.320
     0.573     0.698     0.889     0.714     0.413     0.706     0.545     0.760     0.780     0.385     0.677     0.552     0.500     0.917     0.833     0.786    24.000     1.000     1.000129740.000     3.402
     0.641     0.791     0.963     0.786     0.444     0.912     0.909     0.840     0.980     0.308     0.935     0.345     0.455     0.917     0.944     0.929    22.000     1.000    -1.000129741.000     3.863
     0.786     0.837     0.963     0.821     0.683     0.868     0.879     0.880     0.940     0.654     0.871     0.690     0.818     0.833     0.778     0.571    26.000    -1.000    -1.000129742.000     4.112
     0.680     0.651     0.889     0.714     0.540     0.897     0.727     0.640     0.680     0.615     0.581     0.621     0.364     0.917     0.944     0.714    22.000    -1.000    -1.000129743.000     3.561
     0.000     0.140     0.000     0.036     0.032     0.015     0.030     0.160     0.020     0.000     0.000     0.103     0.000     0.250     0.056     0.143    19.000     1.000    -1.000129744.000     1.049
     0.816     0.907     0.926     0.857     0.540     0.824     0.818     1.000     0.960     0.538     0.968     0.828     0.636     0.583     0.944     0.857    28.000     1.000    -1.000129745.000     4.155
     0.612     1.000     0.963     1.000     0.460     1.000     0.636     0.760     0.760     0.231     0.516     0.586     0.318     1.000     1.000     1.000    25.000     1.000    -1.000129746.000     3.704
     0.612     0.907     0.963     0.607     0.397     0.706     0.788     0.840     0.760     0.231     0.710     0.448     0.227     0.917     0.556     0.786    21.000     1.000    -1.000129747.000     3.337
     0.000     0.047     0.000     0.000     0.016     0.000     0.000     0.120     0.000     0.000     0.000     0.069     0.000     0.500     0.111     0.071    20.000     1.000    -1.000129748.000     1.000
     0.845     0.977     1.000     1.000     0.905     1.000     0.970     0.960     1.000     0.346     1.000     0.931     0.955     1.000     1.000     1.000    22.000    -1.000     1.000129749.000     4.525
     0.417     0.814     0.667     0.607     0.270     0.603     0.394     0.600     0.640     0.115     0.387     0.586     0.500     0.750     0.611     0.786    23.000     1.000    -1.000129750.000     2.938
     0.427     0.651     0.815     0.571     0.365     0.544     0.727     0.880     0.800     0.308     0.452     0.345     0.409     0.833     0.500     0.786    23.000    -1.000     1.000129751.000     3.093
     0.058     0.070     0.111     0.071     0.048     0.044     0.000     0.280     0.080     0.000     0.000     0.138     0.000     0.250     0.222     0.071    22.000    -1.000     1.000129752.000     1.176
     0.583     0.721     0.778     0.571     0.492     0.632     0.758     0.680     0.880     0.500     0.774     0.655     0.591     0.833     0.611     0.857    23.000     1.000    -1.000129753.000     3.529
     0.670     0.930     1.000     0.786     0.667     0.838     0.848     0.800     0.880     0.385     0.774     0.759     0.636     0.833     0.889     0.643    22.000     1.000     1.000129754.000     3.859
     0.262     0.302     0.667     0.321     0.222     0.353     0.182     0.480     0.380     0.308     0.387     0.310     0.273     0.833     0.444     0.429    20.000     1.000     1.000129755.000     2.171
     1.000     1.000     0.963     1.000     1.000     1.000     1.000     1.000     1.000     0.923     1.000     1.000     1.000     1.000     1.000     1.000    28.000     1.000    -1.000129756.000     4.790
     0.388     0.814     0.630     0.607     0.492     0.574     0.333     0.600     0.720     0.308     0.645     0.621     0.500     1.000     0.667     0.786    24.000     1.000     1.000129757.000     3.112
     0.301     0.279     0.556     0.250     0.254     0.176     0.212     0.480     0.240     0.308     0.258     0.310     0.273     0.750     0.278     0.071    21.000    -1.000     1.000129758.000     1.929
     0.000     0.047     0.000     0.000     0.000     0.015     0.000     0.040     0.000     0.000     0.000     0.034     0.000     0.167     0.000     0.071    18.000     1.000    -1.000129759.000     0.927
     0.000     0.140     0.296     0.036     0.000     0.074     0.030     0.440     0.020     0.000     0.032     0.172     0.000     0.333     0.111     0.071    17.000     1.000    -1.000129760.000     1.149
     0.175     0.372     0.481     0.214     0.175     0.353     0.273     0.680     0.300     0.115     0.129     0.345     0.273     0.833     0.333     0.429    25.000    -1.000     1.000129761.000     2.040
     0.029     0.116     0.111     0.000     0.048     0.000     0.000     0.120     0.040     0.038     0.000     0.103     0.045     0.500     0.111     0.000    17.000     1.000    -1.000129762.000     1.046
     0.282     0.721     0.815     0.607     0.190     0.735     0.485     0.840     0.640     0.231     0.516     0.621     0.455     0.833     0.778     0.857    24.000    -1.000    -1.000129763.000     3.136
     0.456     0.651     0.926     0.786     0.476     0.868     0.636     0.640     0.880     0.115     0.677     0.586     0.773     0.833     1.000     0.714    24.000    -1.000    -1.000129764.000     3.652
     0.214     0.372     0.741     0.500     0.222     0.515     0.394     0.480     0.480     0.192     0.290     0.310     0.227     0.750     0.389     0.500    24.000     1.000    -1.000129765.000     2.420
     0.408     0.605     0.926     0.500     0.270     0.824     0.667     0.960     0.740     0.231     0.452     0.586     0.500     0.917     0.833     0.643    20.000    -1.000    -1.000129766.000     3.234
     0.068     0.372     0.259     0.286     0.048     0.397     0.152     0.400     0.180     0.115     0.323     0.276     0.227     0.500     0.333     0.571    21.000    -1.000     1.000129767.000     1.867
     0.029     0.349     0.407     0.107     0.095     0.221     0.061     0.400     0.160     0.077     0.161     0.207     0.091     0.667     0.333     0.286    17.000     1.000     1.000129768.000     1.516
     0.990     0.953     1.000     0.964     1.000     1.000     0.970     1.000     1.000     0.885     1.000     1.000     1.000     0.833     1.000     0.929    27.000     1.000    -1.000129769.000     4.732
     0.748     0.977     0.963     0.857     0.794     0.868     0.879     0.920     0.880     0.692     0.968     0.793     0.682     0.917     1.000     0.857    24.000     1.000    -1.000129770.000     4.229
     0.010     0.023     0.000     0.107     0.032     0.176     0.000     0.480     0.100     0.038     0.065     0.241     0.000     0.250     0.333     0.214    19.000    -1.000    -1.000129771.000     1.338
     0.398     0.372     0.630     0.464     0.222     0.412     0.697     0.680     0.480     0.269     0.613     0.379     0.455     0.667     0.611     0.643    24.000    -1.000     1.000129772.000     2.796
     0.233     0.279     0.556     0.250     0.206     0.279     0.242     0.600     0.380     0.192     0.097     0.276     0.091     0.500     0.333     0.214    22.000     1.000    -1.000129773.000     1.944
     0.437     0.628     0.926     0.607     0.333     0.662     0.485     0.760     0.720     0.577     0.548     0.483     0.409     0.917     0.778     0.786    30.000    -1.000    -1.000129774.000     3.286
     0.388     0.674     0.593     0.536     0.349     0.574     0.333     0.680     0.540     0.192     0.452     0.414     0.318     0.917     0.611     0.571    24.000     1.000    -1.000129775.000     2.766
     0.806     0.884     0.926     0.786     0.825     0.868     0.788     0.880     0.960     0.346     0.806     0.655     0.682     0.917     0.889     0.857    30.000     1.000     1.000129776.000     4.061
     0.010     0.186     0.111     0.071     0.016     0.176     0.000     0.200     0.060     0.077     0.129     0.138     0.136     0.417     0.333     0.286    19.000    -1.000    -1.000129777.000     1.362
     0.320     0.419     0.481     0.357     0.571     0.588     0.273     0.640     0.480     0.346     0.194     0.552     0.455     0.417     0.722     0.429    24.000    -1.000    -1.000129778.000     2.657
     0.388     0.953     0.704     0.321     0.302     0.676     0.455     0.800     0.420     0.346     0.613     0.552     0.500     0.917     0.278     0.857    23.000    -1.000     1.000129779.000     2.868
     0.883     0.907     0.963     0.679     0.921     0.897     0.758     0.880     0.800     0.731     0.774     0.655     0.545     0.917     0.722     0.786    26.000     1.000    -1.000129780.000     3.967
     0.476     0.512     0.889     0.464     0.381     0.765     0.576     0.880     0.780     0.308     0.645     0.621     0.455     0.833     0.722     0.857    24.000    -1.000     1.000129782.000     3.282
     0.544     0.907     0.889     0.786     0.508     0.853     0.636     0.800     0.860     0.038     0.774     0.621     0.455     1.000     0.889     0.857    30.000    -1.000     1.000129783.000     3.689
     0.874     1.000     0.963     0.893     0.873     0.941     0.879     0.880     0.940     0.885     0.839     0.793     0.636     1.000     0.944     0.929    26.000     1.000     1.000129784.000     4.297
     0.932     0.953     0.926     0.786     0.810     0.941     0.879     1.000     0.960     0.769     0.903     0.724     0.773     0.917     0.889     0.857    30.000     1.000     1.000129785.000     4.308
     0.709     1.000     1.000     0.750     0.635     0.853     0.788     0.960     0.920     0.654     0.774     0.759     0.545     1.000     0.833     0.929    25.000     1.000    -1.000129786.000     3.997
     0.825     0.791     0.963     0.714     0.698     0.765     0.818     0.920     0.740     0.462     0.613     0.724     0.591     0.833     0.833     0.786    26.000    -1.000    -1.000129787.000     3.817
     0.068     0.163     0.148     0.143     0.079     0.206     0.061     0.440     0.060     0.038     0.161     0.172     0.045     0.750     0.278     0.214    25.000     1.000    -1.000129788.000     1.494
     0.913     1.000     0.963     0.714     0.762     0.912     0.697     0.960     0.900     0.423     0.806     0.655     0.273     1.000     0.667     0.929    24.000     1.000     1.000129789.000     3.843
     0.097     0.651     0.407     0.500     0.317     0.397     0.242     0.640     0.460     0.269     0.226     0.310     0.273     1.000     0.333     0.500    20.000     1.000    -1.000129790.000     2.298
     0.058     0.093     0.222     0.143     0.063     0.132     0.030     0.280     0.000     0.077     0.065     0.172     0.136     0.333     0.222     0.071    20.000    -1.000    -1.000129791.000     1.327
     0.893     0.860     0.926     0.964     0.730     0.941     0.970     0.920     0.960     0.538     0.968     0.655     0.636     0.667     1.000     0.571    27.000    -1.000    -1.000129792.000     4.291
     0.136     0.512     0.519     0.286     0.175     0.632     0.364     0.840     0.620     0.115     0.226     0.552     0.227     0.167     0.500     0.643    21.000    -1.000     1.000129793.000     2.449
     0.039     0.465     0.333     0.036     0.111     0.250     0.061     0.440     0.220     0.231     0.161     0.241     0.091     0.500     0.278     0.500    22.000     1.000     1.000129794.000     1.638
     0.680     0.930     0.963     0.786     0.667     0.912     0.758     0.920     0.880     0.346     0.645     0.862     0.409     1.000     0.944     0.929    24.000     1.000     1.000129795.000     3.855
     1.000     0.884     0.963     0.929     0.952     0.956     0.939     1.000     0.940     1.000     0.968     0.966     0.864     1.000     0.944     1.000    29.000     1.000    -1.000129796.000     4.624
     0.981     0.744     0.963     0.929     0.968     0.956     0.909     0.880     0.960     0.923     1.000     0.828     0.773     0.750     1.000     0.857    30.000    -1.000    -1.000129797.000     4.546
     0.913     0.977     1.000     0.929     0.937     0.971     0.970     0.960     0.980     0.846     0.968     0.931     0.818     1.000     1.000     1.000    29.000     1.000    -1.000129798.000     4.615
     1.000     0.977     1.000     0.964     0.984     0.971     1.000     0.960     0.980     0.923     1.000     1.000     0.955     0.917     1.000     0.929    30.000    -1.000    -1.000129799.000     4.766
     0.107     0.512     0.407     0.214     0.143     0.397     0.091     0.360     0.240     0.192     0.258     0.310     0.227     0.917     0.444     0.500    27.000    -1.000    -1.000129800.000     2.039
     0.029     0.209     0.222     0.071     0.143     0.176     0.061     0.240     0.120     0.038     0.226     0.241     0.136     0.750     0.222     0.214    27.000     1.000    -1.000129801.000     1.549
     0.029     0.140     0.037     0.286     0.063     0.176     0.030     0.280     0.240     0.038     0.129     0.138     0.136     0.500     0.278     0.214    16.000     1.000     1.000129802.000     1.426
     0.990     1.000     1.000     0.893     1.000     0.882     0.879     1.000     0.900     1.000     0.935     1.000     0.864     1.000     0.944     1.000    27.000     1.000    -1.000129803.000     4.560
     0.000     0.023     0.000     0.000     0.016     0.000     0.000     0.080     0.000     0.038     0.000     0.138     0.000     0.417     0.056     0.000    18.000     1.000     1.000129804.000     0.928
     0.495     0.767     0.852     0.714     0.603     0.794     0.727     0.680     0.800     0.192     0.548     0.552     0.636     1.000     0.778     0.857    25.000     1.000    -1.000129805.000     3.542
     0.767     0.814     0.889     0.857     0.000     0.971     0.848     1.000     0.820     0.769     0.774     0.931     0.682     1.000     0.944     0.857    18.000    -1.000     1.000129806.000     3.872
     0.078     0.140     0.111     0.071     0.095     0.162     0.030     0.400     0.080     0.154     0.000     0.172     0.000     0.833     0.167     0.143    19.000     1.000     1.000129807.000     1.267
     0.184     0.395     0.519     0.321     0.206     0.500     0.182     0.640     0.320     0.192     0.194     0.310     0.136     0.750     0.444     0.571    23.000     1.000     1.000129808.000     2.112
     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.040     0.000     0.000     0.000     0.069     0.000     0.083     0.056     0.000    16.000     1.000     1.000129809.000     0.868
     0.039     0.209     0.222     0.071     0.048     0.074     0.030     0.240     0.060     0.038     0.065     0.207     0.045     0.583     0.222     0.071    19.000    -1.000    -1.000129810.000     1.288
     0.010     0.140     0.037     0.071     0.032     0.162     0.030     0.240     0.020     0.000     0.000     0.207     0.000     0.333     0.056     0.143    24.000     1.000     1.000129811.000     1.161
     0.757     0.744     0.815     0.643     0.667     0.574     0.727     0.800     0.780     0.538     0.871     0.552     0.500     0.917     0.722     0.714    23.000     1.000    -1.000129812.000     3.602
     0.971     1.000     0.926     0.929     0.984     0.985     0.970     1.000     1.000     0.962     0.968     1.000     1.000     0.917     0.944     0.929    30.000    -1.000     1.000129813.000     4.704
     0.563     0.814     0.815     0.679     0.460     0.750     0.667     0.760     0.800     0.462     0.355     0.517     0.318     1.000     0.833     0.786    24.000     1.000    -1.000129814.000     3.359
     0.029     0.326     0.407     0.143     0.079     0.235     0.030     0.240     0.220     0.000     0.097     0.276     0.000     0.667     0.333     0.500    21.000     1.000     1.000129815.000     1.544
     0.107     0.256     0.519     0.143     0.238     0.250     0.061     0.440     0.200     0.154     0.258     0.345     0.273     0.667     0.167     0.286    19.000    -1.000     1.000129816.000     1.745
     0.369     0.837     0.926     0.607     0.524     0.706     0.515     0.720     0.460     0.346     0.452     0.414     0.364     0.833     0.722     0.714    25.000     1.000    -1.000129817.000     3.070
     0.087     0.349     0.815     0.357     0.063     0.338     0.121     0.520     0.320     0.154     0.258     0.276     0.091     0.667     0.444     0.286    21.000    -1.000    -1.000129818.000     1.993
     0.107     0.512     0.667     0.214     0.095     0.206     0.061     0.480     0.280     0.000     0.194     0.379     0.136     0.750     0.389     0.214    17.000     1.000    -1.000129819.000     1.783
     0.126     0.605     0.333     0.286     0.143     0.279     0.152     0.520     0.220     0.115     0.226     0.379     0.227     0.583     0.333     0.429    18.000     1.000     1.000129820.000     1.870
