data_id
129248
129251
129254
129255
129256
129257
129259
129260
129261
129263
129264
129269
129271
129272
129273
129277
129279
129280
129283
129285
129286
129287
129291
129293
129294
129299
129300
129301
129302
129303
129304
129305
129306
129307
129310
129313
129314
129315
129317
129321
129323
129324
129325
129327
129329
129335
129337
129338
129341
129342
129343
129344
129346
129347
129348
129350
129351
129353
129355
129357
129358
129359
129362
129363
129366
129369
129374
129375
129379
129380
129382
129387
129388
129389
129398
129399
129401
129402
129404
129405
129406
129408
129409
129411
129412
129413
129414
129415
129416
129419
129420
129422
129426
129427
129429
129430
129433
129437
129440
129442
129445
129447
129448
129449
129450
129452
129453
129454
129456
129457
129458
129461
129463
129465
129466
129467
129472
129473
129475
129476
129479
129481
129484
129485
129490
129493
129495
129496
129497
129498
129499
129502
129503
129504
129506
129513
129514
129515
129516
129517
129519
129521
129528
129530
129533
129544
129546
129547
129548
129549
129550
129553
129554
129555
129557
129558
129563
129564
129568
129570
129574
129577
129578
129579
129583
129585
129586
129587
129588
129589
129590
129593
129596
129598
129599
129600
129602
129604
129605
129606
129609
129610
129613
129615
129620
129622
129623
129624
129625
129628
129629
129630
129631
129632
129633
129634
129636
129637
129644
129645
129647
129649
129652
129653
129656
129657
129661
129662
129664
129665
129669
129670
129671
129673
129674
129676
129677
129678
129679
129682
129683
129685
129686
129687
129688
129689
129690
129692
129693
129696
129703
129704
129705
129707
129708
129710
129713
129715
129716
129720
129724
129726
129727
129728
129729
129730
129731
129732
129733
129735
129737
129738
129739
129742
129743
129744
129745
129746
129747
129749
129750
129751
129753
129754
129755
129762
129763
129768
129772
129773
129774
129779
129781
129782
129792
129793
129794
129797
129801
129804
129809
129810
129813
129814
129815
129816
129817
129818
129819
129822
129823
129827
129828
129830
129831
129832
129837
129838
129839
129844
129845
129847
129848
129850
129852
129854
129856
129858
129859
129860
129862
129866
129867
129871
129872
129873
129875
129878
129879
129882
129883
129886
129888
129890
129891
129896
129897
129898
129899
129900
129901
129903
129904
129905
129906
129910
129911
129912
129913
129917
129920
129922
129923
129926
129927
129928
129931
129932
129939
129940
129943
129945
129946
129950
129951
129952
129953
129958
129961
129962
129965
129966
129969
129970
129972
129974
129975
129976
129978
129979
129980
129983
129985
129987
129990
129991
129993
129994
129998
129999
130000
130001
130002
130003
130004
130006
130007
130010
130011
130013
130014
130016
130019
130020
130021
130024
130026
130030
130032
130033
130037
130038
130039
130042
130048
130050
130051
130053
130054
130055
130059
130060
130061
130062
130063
130064
130065
130067
130068
130070
130078
130083
130085
130087
130088
130089
130093
130094
130095
130096
130097
130098
130099
130101
130103
130108
130109
130111
130114
130115
130119
130122
130126
130129
130130
130131
130132
130133
130137
130140
130142
130149
130152
130154
130156
130161
130162
130165
130167
130168
130170
130171
130174
130175
130176
130177
130179
130180
130181
130184
130186
130187
130190
130192
130193
130194
130195
130197
130198
130199
130201
130202
130204
130206
130208
130209
130210
130213
130215
130216
130218
130219
130220
130221
130224
130225
130226
130228
130230
130232
130234
130236
130237
130238
130239
130242
130247
130248
130250
130251
130252
130253
130260
130261
130262
130263
130265
130267
130270
130271
130273
130274
130275
130277
130278
130279
130281
130285
130286
130287
130291
130292
130294
130296
130301
130303
130305
130308
130310
130314
130315
130319
130320
130321
130323
130324
130325
130327
130328
130329
130330
130333
130335
130336
130337
130338
130339
130342
130345
130346
130347
130350
130352
130353
130354
130361
130363
130364
130365
130366
130368
130369
130371
130372
130374
130379
130383
130384
130385
130386
130387
130388
130390
130392
130394
130395
130396
130399
130406
130409
130412
130413
130418
130419
130421
130425
130427
130428
130429
130431
130432
130433
130434
130435
130436
130438
130439
130441
130443
130445
130446
130449
130453
130454
130455
130458
130459
130462
130463
130466
130469
130470
130471
130472
130473
130476
130477
130480
130484
130485
130489
130491
130492
130493
130499
130502
130504
130505
130506
130508
130509
130511
130512
130514
130517
130518
130519
130522
130524
130528
130529
130534
130540
130541
130542
130545
130546
130549
130550
130556
130558
130561
130562
130567
130568
130569
130570
130571
130572
130573
130576
130579
130580
130587
130588
130589
130593
130594
130595
130596
130598
130599
130600
130603
130604
130605
130606
130608
130609
130611
130612
130614
130615
130616
130620
130622
130623
130626
130627
130628
130629
130632
130634
130635
130636
130637
130638
130640
130641
130643
130644
130645
130646
130651
130653
130654
130658
130659
130661
130662
130663
130669
130674
130677
130680
130681
130684
130685
130692
130694
130697
130698
130699
130700
130702
130708
130709
130710
130711
130712
130714
130715
130716
130718
130719
130721
130722
130724
130725
130726
130727
130729
130730
130731
130732
130733
130735
130737
130738
130740
130743
130744
130745
130751
130753
130755
130756
130758
130760
130761
130765
130767
130768
130770
130773
130774
130776
130777
130779
130782
130784
130786
130787
130789
130797
130798
130800
130803
130804
130805
130807
130809
130813
130816
130817
130818
130819
130820
130821
130823
130825
130830
130831
130835
130837
130840
130841
130843
130847
130848
130852
130854
130857
130859
130860
130863
130865
130866
130868
130871
130872
130875
130878
130879
130880
130882
130884
130885
130887
130889
130892
130896
130897
130898
130899
130903
130906
130908
130910
130914
130915
130916
130917
130918
130920
130921
130923
130924
130926
130927
130928
130933
130937
130939
130944
130946
130947
130948
130954
130955
130959
130960
130961
130962
130967
130970
130971
130973
130974
130979
130980
130981
130983
130984
130985
130987
130990
130994
130995
130996
130999
131000
131002
131004
131006
131008
131011
131012
131013
131015
131018
131021
131024
131029
131030
131032
131035
131036
131037
131040
131041
131044
131049
131050
131051
131053
131054
131055
131056
131058
131062
131063
131064
131065
131066
131068
131069
131070
131071
131076
131077
131078
131080
131081
131088
131089
131091
131092
131096
131097
131098
131100
131102
131103
131105
131106
131108
131109
131115
131117
131118
131119
131121
131124
131126
131128
131129
131130
131133
131134
131136
131138
131141
131142
131145
131146
131148
131149
131150
131151
131153
131161
131164
131166
131167
131168
131171
131172
131173
131175
131177
131182
131183
131184
131186
131190
131192
131194
131195
131198
131199
131200
131201
131204
131207
131211
131213
131214
131216
131247
131251
131256
131257
131261
131265
131266
131268
131269
131270
131271
131278
131281
131282
131285
131288
131289
131292
131295
131298
131302
131307
131312
131315
131316
131320
131321
131322
131323
131325
131326
131328
131330
131331
131334
131335
131336
131337
131339
131343
131345
131346
131347
131352
131353
131354
131356
131361
131362
131365
131366
131367
131368
131373
131378
131379
131380
131383
131384
131385
131386
131387
131388
131389
131395
131396
131397
131401
131406
131409
131411
131414
131418
131419
131420
131423
131425
131427
131429
131431
131432
131433
131438
131439
131443
131445
131446
131448
131450
131451
131455
131457
131458
131459
131462
131464
131467
131468
131470
131471
131472
131473
131474
131479
131480
131483
131484
131486
131492
131494
131495
131496
131498
131500
131501
131502
131503
131508
131511
131512
131518
131523
131524
131527
131529
131531
131536
131539
131542
131543
131544
131545
131546
131548
131552
131553
131554
131557
131558
131559
131561
131563
131566
131567
131572
131574
131577
131578
131579
131584
131586
131588
131589
131591
131592
131596
131597
131599
131600
131602
131603
131605
131607
131609
131611
131615
131616
131620
131621
131629
131630
131631
131632
131633
131635
131636
131637
131639
131642
131643
131644
131647
131650
131652
131658
131659
131662
131664
131667
131668
131669
131671
131672
131677
131678
131679
131686
131687
131689
131691
131692
131693
131694
131698
131699
131703
131704
131710
131711
131712
131713
131714
131716
131717
131719
131721
131723
131724
131725
131726
131727
131730
131731
131732
131733
131734
131736
131737
131738
131740
131741
131743
131744
131745
131746
131747
131748
131749
131751
131752
131753
131758
131763
131764
131765
131766
131767
131769
131770
131771
131774
131777
131779
131780
131781
131784
131785
131789
131790
131792
131793
131794
131797
131798
131800
131802
131803
131806
131808
131810
131811
131812
131813
131817
131818
131820
131821
131822
131823
131824
131825
131826
131827
131829
131831
131833
131836
131837
131838
131842
131843
131845
131846
131850
131858
131860
131862
131865
131868
131869
131871
131875
131876
131877
131879
131881
131885
131887
131888
131890
131892
131893
131894
131902
131907
131908
131909
131911
131912
131915
131919
131923
131924
131928
131930
131932
131933
131937
131938
131939
131941
131948
131949
131953
131956
131957
131958
131959
131961
131962
131964
131968
131974
131975
131978
131980
131981
131985
131987
131988
131993
131994
131996
131997
131998
132000
132001
132003
132004
132011
132012
132015
132017
132020
132021
132022
132023
132026
132033
132034
132035
132039
132040
132042
132043
132052
132055
132058
132061
132062
132063
132066
132067
132069
132072
132075
132076
132077
132078
132082
132084
132085
132088
132089
132090
132093
132094
132095
132096
132097
132098
132099
132100
132102
132105
132106
132109
132113
132114
132117
132119
132120
132121
132122
132124
132125
132126
132129
132133
132134
132135
132136
132137
132138
132139
132140
132141
132144
132145
132151
132154
132155
132156
132157
132159
132161
132162
132164
132165
132170
132171
132175
132177
132182
132184
132189
132191
132192
132195
132196
132197
132198
132201
132204
132206
132208
132209
132210
132214
132215
132216
132217
132218
132220
132223
132224
132227
132228
132229
132230
132233
132238
132240
132245
132246
132248
132251
132254
132255
132256
132257
132258
132259
132262
132263
132266
132267
132270
132274
132278
132283
132284
132287
132290
132291
132292
132296
132302
132309
132313
132318
132319
132326
132329
132332
132337
132338
132340
132343
132346
132348
132349
132352
132353
132356
132358
132360
132361
132364
132369
132372
132373
132375
132384
132385
132387
132390
132392
132393
132397
132398
132401
132402
132406
132408
132413
132414
132415
132421
132424
132426
132430
132433
132436
132437
132438
132444
132445
132448
132452
132453
132458
132459
132461
132464
132465
132466
132468
132469
132470
132477
132478
132479
132480
132483
132493
132496
132497
132498
132500
132501
132504
132505
132506
132511
132512
132513
132516
132520
132522
132528
132530
132535
132540
132545
132551
132553
132555
132566
132567
132570
132572
132573
132578
132581
132582
132584
132586
132587
132589
132590
132591
132592
132594
132599
132600
132601
132607
132608
132612
132613
132615
132616
132618
132619
132620
132622
132624
132627
132628
132633
132635
132638
132640
132641
132643
132644
132650
132652
132656
132658
132659
132663
132666
132667
132668
132676
132681
132685
132686
132687
132688
132689
132690
132691
132697
132698
132699
132701
132702
132703
132704
132705
132710
132712
132714
132716
132717
132720
132723
132727
132728
132731
132732
132735
132737
132740
132742
132743
132746
132749
132754
132755
132759
132760
132763
132765
132766
132767
132773
132774
132778
132781
132784
132785
132786
132788
132790
132793
132795
132797
132800
132805
132808
132810
132813
132817
132820
132821
132825
132826
132830
132831
132832
132835
132836
132838
132840
132841
132842
132846
132847
132849
132850
132862
132864
132865
132867
132868
