     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133744.000    -0.480
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133745.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133746.000    -0.478
     0.000     0.000     0.000     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133747.000    -0.484
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133748.000    -0.515
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133749.000    -0.466
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133750.000    -0.466
     0.000     0.048     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133751.000    -0.457
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133752.000    -0.458
     0.000     0.000     0.080     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133753.000    -0.380
     0.000     0.000     0.200     0.118     0.286     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133754.000    -0.176
     0.000     0.000     0.080     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133755.000    -0.429
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133756.000    -0.515
     0.167     0.048     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133757.000    -0.352
     0.000     0.000     0.040     0.059     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133758.000    -0.399
     0.000     0.048     0.120     0.118     0.143     0.000     0.400     0.000     0.000     0.000     0.081    -7.000    -1.000133759.000    -0.151
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133760.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133761.000    -0.515
     0.333     0.762     0.760     0.706     0.857     0.500     0.600     0.700     0.571     0.516     0.270    -7.000     1.000133762.000     2.596
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133763.000    -0.508
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133764.000    -0.487
     0.000     0.000     0.040     0.000     0.000     0.083     0.200     0.000     0.071     0.000     0.000    -7.000     1.000133765.000    -0.414
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133766.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133767.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133768.000    -0.508
     0.000     0.000     0.200     0.059     0.000     0.083     0.400     0.000     0.000     0.000     0.000    -7.000    -1.000133769.000    -0.221
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133770.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133771.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133772.000    -0.515
     0.000     0.000     0.040     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133773.000    -0.456
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133774.000    -0.508
     0.000     0.048     0.160     0.118     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133775.000    -0.214
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133776.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133777.000    -0.515
     0.000     0.048     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133778.000    -0.464
     0.000     0.000     0.040     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133779.000    -0.430
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133780.000    -0.508
     0.000     0.048     0.000     0.118     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133781.000    -0.365
     0.000     0.000     0.000     0.000     0.000     0.000     0.400     0.000     0.000     0.000     0.000    -7.000     1.000133782.000    -0.455
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133783.000    -0.508
     0.000     0.000     0.080     0.059     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133784.000    -0.378
     0.000     0.000     0.040     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133785.000    -0.400
     0.000     0.095     0.080     0.118     0.143     0.000     0.200     0.100     0.000     0.000     0.054    -7.000     1.000133786.000    -0.126
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133787.000    -0.515
     0.000     0.000     0.000     0.059     0.000     0.000     0.400     0.000     0.000     0.000     0.000    -7.000     1.000133788.000    -0.406
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133789.000    -0.458
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133790.000    -0.515
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133791.000    -0.458
     0.000     0.048     0.160     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133792.000    -0.352
     0.000     0.048     0.160     0.059     0.000     0.000     0.400     0.000     0.000     0.000     0.000    -7.000    -1.000133793.000    -0.235
     0.000     0.095     0.280     0.118     0.143     0.083     0.000     0.000     0.000     0.000     0.108    -7.000    -1.000133794.000     0.001
     0.000     0.000     0.000     0.059     0.000     0.083     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133795.000    -0.421
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133796.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133797.000    -0.515
     0.000     0.000     0.120     0.118     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133798.000    -0.302
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133799.000    -0.508
     0.000     0.000     0.040     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133800.000    -0.430
     0.000     0.000     0.080     0.118     0.143     0.083     0.600     0.000     0.000     0.000     0.000    -7.000    -1.000133801.000    -0.194
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133802.000    -0.508
     0.000     0.000     0.040     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133803.000    -0.450
     0.000     0.048     0.040     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133804.000    -0.397
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133805.000    -0.480
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133806.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133807.000    -0.508
     0.000     0.095     0.040     0.000     0.143     0.000     0.400     0.000     0.000     0.000     0.000    -7.000     1.000133808.000    -0.293
     0.000     0.000     0.160     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133809.000    -0.364
     0.000     0.000     0.200     0.118     0.000     0.000     0.400     0.000     0.000     0.000     0.243    -7.000     1.000133810.000    -0.123
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133811.000    -0.452
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133812.000    -0.485
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133813.000    -0.480
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133814.000    -0.515
     0.000     0.048     0.160     0.176     0.000     0.083     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133815.000    -0.158
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133816.000    -0.487
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133817.000    -0.515
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133818.000    -0.458
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133819.000    -0.478
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133820.000    -0.508
     0.000     0.000     0.040     0.118     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133821.000    -0.351
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133822.000    -0.485
     0.000     0.048     0.160     0.059     0.000     0.083     0.400     0.000     0.000     0.000     0.000    -7.000    -1.000133823.000    -0.197
     0.000     0.000     0.160     0.059     0.429     0.000     0.200     0.000     0.000     0.000     0.108    -7.000    -1.000133824.000    -0.180
     0.000     0.000     0.080     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133825.000    -0.402
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133826.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133827.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133828.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133829.000    -0.508
     0.000     0.000     0.000     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133830.000    -0.428
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133831.000    -0.515
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133832.000    -0.459
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133833.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133834.000    -0.508
     0.000     0.000     0.080     0.118     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133835.000    -0.360
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133836.000    -0.515
     0.000     0.000     0.000     0.000     0.286     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133837.000    -0.452
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133838.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133839.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133840.000    -0.508
     0.000     0.000     0.040     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133841.000    -0.408
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133842.000    -0.515
     0.000     0.000     0.000     0.118     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -6.000     1.000133843.000    -0.464
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133844.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133845.000    -0.508
     0.000     0.095     0.280     0.118     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133846.000    -0.110
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.027    -7.000    -1.000133847.000    -0.498
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133848.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133849.000    -0.515
     0.000     0.048     0.080     0.118     0.286     0.083     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133850.000    -0.201
     0.000     0.048     0.120     0.059     0.286     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133851.000    -0.237
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133852.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133853.000    -0.508
     0.000     0.000     0.040     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133854.000    -0.450
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133855.000    -0.466
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133856.000    -0.487
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133857.000    -0.515
     0.000     0.048     0.160     0.000     0.143     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133858.000    -0.290
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133859.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133860.000    -0.485
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133861.000    -0.515
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133862.000    -0.466
     0.000     0.000     0.040     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133863.000    -0.408
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133864.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133865.000    -0.508
     0.000     0.000     0.200     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133866.000    -0.318
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133867.000    -0.515
     0.000     0.048     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133868.000    -0.436
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133869.000    -0.508
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133870.000    -0.458
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133871.000    -0.466
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133872.000    -0.508
     0.000     0.000     0.240     0.118     0.143     0.083     0.200     0.000     0.000     0.000     0.027    -7.000     1.000133873.000    -0.138
     0.000     0.095     0.080     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133874.000    -0.327
     0.000     0.000     0.040     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133875.000    -0.430
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133876.000    -0.452
     0.000     0.000     0.200     0.118     0.000     0.000     0.200     0.000     0.000     0.000     0.027    -7.000    -1.000133877.000    -0.228
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133878.000    -0.515
     0.000     0.000     0.080     0.000     0.286     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133879.000    -0.389
     0.000     0.000     0.040     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133880.000    -0.408
     0.000     0.048     0.080     0.118     0.000     0.000     0.400     0.000     0.000     0.000     0.000    -7.000    -1.000133881.000    -0.242
     0.000     0.000     0.080     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133882.000    -0.420
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133883.000    -0.515
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133884.000    -0.480
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133885.000    -0.452
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133886.000    -0.515
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133887.000    -0.458
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133888.000    -0.466
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133889.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133890.000    -0.515
     0.000     0.000     0.160     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133891.000    -0.396
     0.000     0.000     0.040     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133892.000    -0.456
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133893.000    -0.515
     0.000     0.000     0.040     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133894.000    -0.450
     0.000     0.000     0.160     0.118     0.143     0.167     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133895.000    -0.160
     0.000     0.000     0.040     0.000     0.143     0.000     0.200     0.000     0.000     0.000     0.000    -7.000     1.000133896.000    -0.426
     0.000     0.000     0.040     0.235     0.143     0.167     0.600     0.050     0.071     0.000     0.000    -7.000    -1.000133897.000    -0.054
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133898.000    -0.508
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133899.000    -0.480
     0.000     0.000     0.040     0.059     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133900.000    -0.399
     0.000     0.000     0.000     0.000     0.000     0.083     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133901.000    -0.478
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133902.000    -0.487
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133903.000    -0.515
     0.000     0.095     0.200     0.000     0.143     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133904.000    -0.204
     0.000     0.048     0.200     0.000     0.143     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133905.000    -0.255
     0.000     0.000     0.000     0.000     0.000     0.000     0.400     0.000     0.000     0.000     0.000    -7.000    -1.000133906.000    -0.448
     0.000     0.000     0.080     0.000     0.286     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133907.000    -0.389
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133908.000    -0.466
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.071     0.000     0.189    -7.000    -1.000133909.000    -0.399
     0.000     0.048     0.040     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133910.000    -0.386
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133911.000    -0.487
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133912.000    -0.480
     0.000     0.048     0.080     0.059     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133913.000    -0.327
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133914.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133915.000    -0.515
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133916.000    -0.515
     0.000     0.000     0.120     0.059     0.000     0.083     0.200     0.050     0.000     0.032     0.000    -7.000     1.000133917.000    -0.286
     0.000     0.000     0.080     0.000     0.286     0.000     0.400     0.000     0.000     0.000     0.027    -7.000    -1.000133918.000    -0.318
     0.000     0.048     0.120     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133919.000    -0.348
     0.000     0.000     0.040     0.059     0.143     0.167     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133920.000    -0.323
     0.000     0.000     0.000     0.059     0.000     0.083     0.400     0.000     0.000     0.000     0.000    -7.000     1.000133921.000    -0.368
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133922.000    -0.458
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133923.000    -0.508
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000133924.000    -0.508
     0.167     0.667     0.360     0.529     0.571     0.167     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000133925.000     1.195
     0.000     0.095     0.160     0.059     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133926.000    -0.220
     0.000     0.000     0.040     0.235     0.000     0.417     0.400     0.000     0.143     0.000     0.027    -7.000     1.000133927.000    -0.019
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133928.000    -0.515
     0.000     0.000     0.040     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000     1.000133929.000    -0.456
