     0.825     0.884     0.889     0.893     0.794     0.897     0.939     0.920     0.940     0.808     0.935     0.828     0.864     0.917     0.833     0.929     3.000     9.000     1.000     1.000     1.000     9.000     3.000130061.000     1.304
     0.262     0.512     0.667     0.250     0.333     0.471     0.212     0.520     0.380     0.385     0.355     0.586     0.318     0.833     0.556     0.500     3.000     9.000     1.000    -1.000    -1.000     9.000     3.000130062.000    -0.400
     0.777     0.744     0.963     0.893     0.794     0.809     1.000     0.960     0.900     0.692     0.968     0.655     0.727     0.750     0.944     0.643     4.000    16.000    -1.000     1.000     1.000   -16.000    -4.000130063.000     1.113
     0.476     0.860     0.926     0.750     0.397     1.000     1.000     0.680     0.980     0.231     1.000     0.517     0.682     0.833     0.889     1.000     3.000     9.000     1.000     1.000     1.000     9.000     3.000130064.000     0.976
     0.971     0.674     0.963     0.857     0.921     0.985     1.000     1.000     0.980     1.000     0.968     0.931     0.545     1.000     0.889     1.000     4.000    16.000     1.000     1.000    -1.000    16.000     4.000130065.000     1.337
     0.476     0.767     0.852     0.571     0.444     0.618     0.424     0.800     0.680     0.346     0.645     0.483     0.273     1.000     0.722     0.786    -7.000    49.000     1.000     1.000    -1.000    49.000    -7.000130066.000     0.901
     1.000     1.000     0.963     1.000     1.000     1.000     1.000     1.000     0.960     0.885     1.000     1.000     1.000     1.000     1.000     1.000     5.000    25.000     1.000    -1.000     1.000    25.000     5.000130067.000     1.528
     0.010     0.163     0.111     0.000     0.048     0.029     0.000     0.280     0.000     0.000     0.032     0.069     0.000     0.167     0.000     0.000    -7.000    49.000    -1.000    -1.000     1.000   -49.000     7.000130068.000    -0.977
     0.816     0.791     0.926     0.643     0.825     0.882     0.818     0.840     0.780     0.808     0.774     0.724     0.545     1.000     0.833     0.857     3.000     9.000     1.000     1.000    -1.000     9.000     3.000130069.000     0.943
     0.961     0.884     0.852     0.857     0.857     0.868     0.879     1.000     0.960     0.846     0.935     0.897     0.727     1.000     0.944     0.714     3.000     9.000    -1.000     1.000     1.000    -9.000    -3.000130070.000     1.321
     0.913     0.884     0.852     0.750     0.762     0.926     0.909     0.920     0.920     0.654     0.935     0.724     0.682     0.917     0.889     0.929     3.000     9.000    -1.000    -1.000    -1.000    -9.000    -3.000130071.000     1.178
     0.126     0.581     0.630     0.214     0.143     0.471     0.364     0.520     0.340     0.192     0.290     0.379     0.273     0.583     0.444     0.214    -5.000    25.000    -1.000     1.000    -1.000   -25.000     5.000130072.000    -0.079
     0.000     0.047     0.000     0.000     0.032     0.029     0.000     0.160     0.000     0.000     0.000     0.138     0.000     0.250     0.000     0.000    -6.000    36.000     1.000     1.000    -1.000    36.000    -6.000130073.000    -1.100
     0.301     0.372     0.704     0.393     0.317     0.500     0.515     0.800     0.460     0.231     0.742     0.379     0.364     0.833     0.500     0.643    -4.000    16.000     1.000     1.000     1.000    16.000    -4.000130074.000     0.365
     0.961     0.953     0.963     0.893     0.921     1.000     0.939     1.000     0.980     0.692     0.903     0.724     0.773     0.917     1.000     0.786     4.000    16.000    -1.000     1.000    -1.000   -16.000    -4.000130075.000     1.323
     0.767     1.000     1.000     0.857     0.651     0.868     0.939     0.880     0.900     0.692     0.871     0.828     0.636     1.000     0.889     1.000     3.000     9.000     1.000     1.000    -1.000     9.000     3.000130076.000     1.171
     0.058     0.256     0.296     0.071     0.095     0.235     0.091     0.520     0.140     0.154     0.161     0.276     0.136     0.583     0.333     0.357     3.000     9.000    -1.000    -1.000     1.000    -9.000    -3.000130077.000    -1.099
     0.806     0.791     0.778     0.750     0.762     0.809     0.909     0.920     0.860     0.769     1.000     0.793     0.591     0.667     0.722     1.000     4.000    16.000     1.000     1.000     1.000    16.000     4.000130078.000     1.009
     0.932     0.860     0.926     0.964     0.873     0.941     0.970     1.000     1.000     0.692     0.903     0.793     0.909     0.917     0.944     0.857     4.000    16.000    -1.000    -1.000     1.000   -16.000    -4.000130079.000     1.355
     0.117     0.302     0.370     0.214     0.048     0.294     0.152     0.480     0.180     0.115     0.355     0.172     0.227     0.917     0.500     0.500     3.000     9.000     1.000     1.000     1.000     9.000     3.000130080.000    -0.870
     0.184     0.465     0.630     0.357     0.222     0.221     0.121     0.640     0.180     0.192     0.355     0.276     0.227     0.583     0.333     0.571     3.000     9.000    -1.000    -1.000    -1.000    -9.000    -3.000130081.000    -0.734
     0.689     0.628     0.704     0.643     0.651     0.824     0.697     0.920     0.740     0.423     0.774     0.586     0.727     1.000     0.611     0.786     2.000     4.000     1.000     1.000     1.000     4.000     2.000130082.000     0.745
     0.573     0.791     0.667     0.643     0.524     0.676     0.788     0.640     0.720     0.577     0.548     0.483     0.455     0.750     0.778     0.429     2.000     4.000    -1.000     1.000     1.000    -4.000    -2.000130083.000     0.490
     0.175     0.535     0.037     0.250     0.079     0.441     0.152     0.520     0.220     0.346     0.226     0.345     0.318     1.000     0.278     0.500     2.000     4.000    -1.000    -1.000     1.000    -4.000    -2.000130084.000    -0.710
     0.874     0.977     0.815     0.964     0.841     0.868     0.939     0.840     0.900     0.846     0.903     0.793     0.727     1.000     0.667     1.000     2.000     4.000    -1.000     1.000     1.000    -4.000    -2.000130085.000     1.331
     0.796     0.907     0.926     0.964     0.841     0.824     0.818     0.920     0.760     0.885     0.806     0.655     0.636     1.000     0.889     1.000     2.000     4.000    -1.000     1.000     1.000    -4.000    -2.000130086.000     1.192
     1.000     0.953     1.000     0.964     0.952     0.941     0.970     1.000     0.940     0.962     0.935     0.966     0.818     1.000     0.889     1.000     2.000     4.000    -1.000    -1.000     1.000    -4.000    -2.000130087.000     1.596
     0.786     0.814     0.963     0.786     0.651     0.824     0.758     0.840     0.840     0.538     0.742     0.586     0.455     1.000     0.667     0.643     1.000     1.000    -1.000     1.000    -1.000    -1.000    -1.000130088.000     0.916
     0.864     0.628     1.000     0.821     0.571     0.882     0.818     0.960     0.800     0.538     0.710     0.655     0.500     0.750     0.889     0.714     2.000     4.000    -1.000     1.000    -1.000    -4.000    -2.000130089.000     0.935
     0.524     0.535     0.815     0.571     0.476     0.676     0.455     0.880     0.780     0.269     0.645     0.517     0.318     0.917     0.667     0.714     2.000     4.000     1.000    -1.000     1.000     4.000     2.000130090.000     0.349
     0.816     0.930     0.963     0.786     0.730     0.838     0.879     0.800     0.940     0.654     0.677     0.724     0.500     1.000     0.944     0.714     1.000     1.000    -1.000    -1.000     1.000    -1.000    -1.000130091.000     1.136
     0.146     0.372     0.333     0.321     0.222     0.382     0.242     0.480     0.180     0.192     0.387     0.276     0.227     0.833     0.389     0.571     1.000     1.000     1.000     1.000     1.000     1.000     1.000130092.000    -0.569
     0.398     0.767     0.778     0.571     0.508     0.632     0.424     1.000     0.540     0.462     0.613     0.759     0.364     0.750     0.778     0.643    -5.000    25.000    -1.000     1.000     1.000   -25.000     5.000130093.000     0.823
     0.233     0.349     0.556     0.250     0.286     0.250     0.121     0.600     0.200     0.192     0.387     0.310     0.227     0.833     0.667     0.214    -5.000    25.000    -1.000     1.000     1.000   -25.000     5.000130094.000    -0.165
     0.068     0.140     0.333     0.179     0.095     0.118     0.030     0.320     0.040     0.115     0.129     0.207     0.045     0.667     0.111     0.071    -5.000    25.000    -1.000     1.000    -1.000   -25.000     5.000130095.000    -0.808
     0.563     0.558     0.889     0.679     0.619     0.706     0.667     0.800     0.580     0.538     0.581     0.379     0.455     0.750     0.778     0.571     2.000     4.000    -1.000     1.000    -1.000    -4.000    -2.000130096.000     0.450
     0.835     0.860     0.963     0.643     0.698     0.691     0.606     0.840     0.680     0.538     0.806     0.793     0.591     0.917     0.667     0.857     3.000     9.000     1.000    -1.000     1.000     9.000     3.000130097.000     0.737
     0.777     0.721     0.852     0.750     0.603     0.882     0.758     0.880     0.940     0.500     0.774     0.552     0.500     0.667     0.722     0.786     1.000     1.000    -1.000     1.000     1.000    -1.000    -1.000130098.000     0.963
     0.961     1.000     1.000     1.000     0.889     0.971     1.000     1.000     1.000     0.885     0.935     0.897     0.864     1.000     0.889     0.929     2.000     4.000    -1.000     1.000    -1.000    -4.000    -2.000130099.000     1.603
     0.000     0.000     0.037     0.036     0.016     0.029     0.000     0.120     0.020     0.000     0.000     0.103     0.000     0.250     0.167     0.071    -5.000    25.000     1.000     1.000     1.000    25.000    -5.000130100.000    -1.110
     0.078     0.442     0.556     0.107     0.095     0.250     0.091     0.240     0.160     0.154     0.129     0.241     0.182     0.833     0.556     0.429    -5.000    25.000     1.000    -1.000     1.000    25.000    -5.000130101.000    -0.474
     0.155     0.372     0.481     0.321     0.143     0.574     0.212     0.640     0.420     0.231     0.258     0.207     0.045     0.917     0.500     0.500    -5.000    25.000    -1.000    -1.000    -1.000   -25.000     5.000130102.000    -0.101
     0.680     0.744     0.000     0.000     0.667     0.000     0.000     0.920     0.000     0.385     0.000     0.621     0.682     1.000     0.000     0.000     1.000     1.000    -1.000    -1.000     1.000    -1.000    -1.000130103.000    -0.703
     0.621     0.814     0.926     0.821     0.540     0.824     0.818     0.840     0.800     0.769     0.968     0.724     0.682     0.750     1.000     0.857     1.000     1.000     1.000    -1.000     1.000     1.000     1.000130104.000     1.125
     0.078     0.256     0.296     0.214     0.048     0.294     0.242     0.440     0.180     0.115     0.032     0.241     0.182     0.667     0.278     0.286    -6.000    36.000    -1.000    -1.000     1.000   -36.000     6.000130105.000    -0.467
     0.029     0.186     0.111     0.071     0.063     0.162     0.091     0.240     0.100     0.231     0.097     0.241     0.136     0.583     0.278     0.286    -6.000    36.000     1.000     1.000    -1.000    36.000    -6.000130106.000    -0.686
     0.107     0.581     0.593     0.393     0.048     0.368     0.242     0.320     0.460     0.154     0.226     0.207     0.136     0.917     0.500     0.500    -5.000    25.000     1.000    -1.000    -1.000    25.000    -5.000130107.000    -0.158
     0.000     0.093     0.037     0.000     0.063     0.029     0.000     0.360     0.000     0.000     0.000     0.241     0.000     0.750     0.056     0.000    -6.000    36.000    -1.000    -1.000    -1.000   -36.000     6.000130108.000    -1.001
     0.000     0.070     0.000     0.000     0.000     0.000     0.000     0.120     0.000     0.038     0.000     0.034     0.000     0.417     0.000     0.000    -5.000    25.000    -1.000    -1.000     1.000   -25.000     5.000130109.000    -1.182
     0.951     0.721     0.815     0.857     0.746     0.809     0.970     0.960     0.840     0.654     0.871     0.690     0.682     0.917     0.944     0.786     0.000     0.000    -1.000    -1.000     1.000     0.000     0.000130110.000     1.315
     0.932     0.907     0.963     0.714     0.825     0.794     0.939     0.920     0.860     0.731     0.968     0.655     0.636     0.750     0.722     0.929     4.000    16.000     1.000     1.000    -1.000    16.000     4.000130111.000     1.036
     0.233     0.512     0.815     0.571     0.302     0.603     0.364     0.440     0.460     0.269     0.548     0.448     0.318     0.667     0.611     0.571     2.000     4.000    -1.000    -1.000    -1.000    -4.000    -2.000130112.000    -0.076
     0.835     0.953     1.000     0.786     0.746     0.912     0.848     0.840     0.860     0.538     0.774     0.621     0.591     0.917     0.833     0.786     2.000     4.000    -1.000     1.000     1.000    -4.000    -2.000130113.000     1.086
     0.757     0.930     0.889     0.786     0.603     0.676     0.758     0.880     0.800     0.577     0.871     0.552     0.773     0.917     0.778     0.786     1.000     1.000     1.000     1.000     1.000     1.000     1.000130114.000     1.002
     0.039     0.093     0.111     0.036     0.127     0.118     0.000     0.200     0.080     0.115     0.097     0.138     0.045     0.667     0.167     0.071     1.000     1.000    -1.000     1.000     1.000    -1.000    -1.000130115.000    -1.291
     0.670     0.860     0.889     0.929     0.556     0.735     0.818     0.680     0.700     0.538     0.645     0.552     0.500     0.750     0.778     0.857     0.000     0.000    -1.000    -1.000     1.000     0.000     0.000130116.000     0.907
     0.505     0.442     0.741     0.607     0.492     0.529     0.394     0.560     0.540     0.308     0.516     0.448     0.273     0.750     0.500     0.500     0.000     0.000    -1.000    -1.000    -1.000     0.000     0.000130117.000     0.140
     0.204     0.349     0.667     0.321     0.206     0.471     0.121     0.600     0.320     0.154     0.226     0.379     0.318     1.000     0.278     0.357     0.000     0.000    -1.000    -1.000     1.000     0.000     0.000130118.000    -0.451
     0.777     0.767     0.778     0.607     0.651     0.691     0.576     0.920     0.540     0.462     0.645     0.448     0.409     1.000     0.556     0.571     0.000     0.000    -1.000    -1.000     1.000     0.000     0.000130119.000     0.581
     0.981     1.000     1.000     1.000     1.000     0.926     1.000     1.000     0.980     1.000     1.000     0.966     0.909     1.000     1.000     1.000     1.000     1.000    -1.000     1.000     1.000    -1.000    -1.000130120.000     1.786
     0.282     0.628     0.593     0.536     0.302     0.426     0.364     0.720     0.420     0.115     0.355     0.586     0.273     0.667     0.611     0.500     0.000     0.000    -1.000     1.000     1.000     0.000     0.000130121.000    -0.046
     0.515     0.581     0.852     0.643     0.556     0.794     0.606     0.920     0.480     0.385     0.484     0.483     0.409     1.000     0.667     0.500    -1.000     1.000    -1.000    -1.000     1.000    -1.000     1.000130122.000     0.533
     0.786     0.907     0.889     0.679     0.651     0.676     0.515     0.800     0.600     0.462     0.613     0.759     0.636     0.833     0.611     0.857     1.000     1.000     1.000     1.000     1.000     1.000     1.000130123.000     0.711
     0.816     0.884     0.963     0.786     0.794     0.868     0.758     0.960     0.840     0.654     0.742     0.793     0.636     1.000     0.889     0.929     0.000     0.000     1.000    -1.000     1.000     0.000     0.000130124.000     1.240
     0.000     0.186     0.000     0.036     0.063     0.044     0.000     0.080     0.000     0.077     0.097     0.207     0.045     0.500     0.111     0.286    -1.000     1.000    -1.000     1.000     1.000    -1.000     1.000130125.000    -1.231
     0.748     0.884     0.889     0.750     0.762     0.941     0.758     0.920     0.760     0.462     0.742     0.655     0.500     1.000     0.833     0.857    -1.000     1.000    -1.000     1.000    -1.000    -1.000     1.000130126.000     1.151
     0.893     0.814     0.889     0.964     0.746     1.000     0.909     0.960     1.000     0.808     1.000     0.793     0.682     1.000     1.000     0.929    -1.000     1.000    -1.000     1.000    -1.000    -1.000     1.000130127.000     1.641
     0.068     0.047     0.111     0.071     0.063     0.059     0.030     0.880     0.060     0.077     0.000     0.310     0.000     0.250     0.056     0.143    -1.000     1.000    -1.000    -1.000    -1.000    -1.000     1.000130128.000    -1.155
     0.136     0.605     0.667     0.250     0.206     0.368     0.182     0.520     0.480     0.038     0.613     0.276     0.227     0.833     0.444     0.714    -1.000     1.000     1.000     1.000     1.000     1.000    -1.000130129.000    -0.205
     0.388     0.326     0.519     0.321     0.238     0.529     0.455     0.640     0.420     0.308     0.226     0.483     0.182     0.333     0.556     0.357    -1.000     1.000    -1.000     1.000     1.000    -1.000     1.000130130.000    -0.147
     0.447     0.674     0.778     0.500     0.127     0.412     0.697     0.760     0.680     0.308     0.548     0.448     0.318     0.500     0.667     0.929     0.000     0.000     1.000     1.000    -1.000     0.000     0.000130131.000     0.281
     0.262     0.605     0.667     0.429     0.206     0.412     0.212     0.400     0.480     0.231     0.484     0.379     0.273     0.750     0.556     0.571    -1.000     1.000    -1.000    -1.000     1.000    -1.000     1.000130132.000    -0.097
     0.689     0.767     0.778     0.714     0.810     0.691     0.545     1.000     0.700     0.346     0.613     0.759     0.500     0.667     0.833     0.643     0.000     0.000     1.000    -1.000     1.000     0.000     0.000130133.000     0.797
     0.437     0.465     0.667     0.500     0.286     0.500     0.515     0.800     0.540     0.385     0.258     0.517     0.409     0.833     0.667     0.500    -1.000     1.000    -1.000     1.000    -1.000    -1.000     1.000130134.000     0.178
     0.388     0.419     0.630     0.536     0.349     0.515     0.485     0.480     0.500     0.308     0.387     0.483     0.227     0.750     0.667     0.714    -1.000     1.000     1.000     1.000     1.000     1.000    -1.000130135.000     0.129
     0.417     0.930     0.852     0.857     0.476     0.779     0.576     0.800     0.660     0.423     0.710     0.414     0.545     0.833     0.833     0.786    -1.000     1.000    -1.000    -1.000    -1.000    -1.000     1.000130136.000     0.799
     0.049     0.093     0.222     0.071     0.095     0.147     0.121     0.320     0.100     0.192     0.065     0.207     0.091     0.500     0.056     0.214    -1.000     1.000    -1.000     1.000     1.000    -1.000     1.000130137.000    -1.054
     0.553     0.651     0.926     0.679     0.397     0.588     0.636     0.760     0.640     0.500     0.452     0.483     0.318     1.000     0.833     0.786     5.000    25.000    -1.000    -1.000    -1.000   -25.000    -5.000130138.000     0.172
     0.058     0.256     0.333     0.107     0.063     0.191     0.061     0.320     0.160     0.000     0.161     0.241     0.091     0.833     0.222     0.214    -3.000     9.000    -1.000     1.000    -1.000    -9.000     3.000130139.000    -0.812
     0.058     0.488     0.407     0.357     0.127     0.221     0.152     0.200     0.260     0.231     0.226     0.241     0.136     0.667     0.389     0.429    -4.000    16.000     1.000     1.000    -1.000    16.000    -4.000130140.000    -0.445
     0.136     0.302     0.444     0.179     0.222     0.324     0.273     0.560     0.320     0.115     0.323     0.414     0.182     0.583     0.389     0.214    -4.000    16.000    -1.000     1.000     1.000   -16.000     4.000130141.000    -0.288
     0.087     0.302     0.815     0.286     0.063     0.191     0.091     0.480     0.300     0.038     0.258     0.241     0.182     0.500     0.389     0.214    -4.000    16.000    -1.000     1.000     1.000   -16.000     4.000130142.000    -0.441
     0.000     0.023     0.222     0.000     0.032     0.059     0.061     0.080     0.100     0.000     0.065     0.069     0.045     0.250     0.167     0.286    -4.000    16.000     1.000     1.000     1.000    16.000    -4.000130143.000    -1.046
     0.786     0.721     0.889     0.679     0.683     0.838     0.879     0.880     0.840     0.500     0.839     0.586     0.455     0.667     0.667     0.786    -4.000    16.000     1.000     1.000    -1.000    16.000    -4.000130144.000     1.264
     0.097     0.140     0.074     0.107     0.079     0.059     0.061     0.240     0.100     0.115     0.000     0.241     0.091     0.083     0.222     0.000    -4.000    16.000    -1.000    -1.000    -1.000   -16.000     4.000130145.000    -0.968
     0.029     0.047     0.037     0.071     0.016     0.059     0.000     0.240     0.000     0.038     0.000     0.138     0.000     0.250     0.056     0.000    -6.000    36.000    -1.000     1.000     1.000   -36.000     6.000130146.000    -1.013
     0.039     0.279     0.296     0.179     0.111     0.279     0.091     0.720     0.200     0.000     0.226     0.276     0.045     0.583     0.278     0.286    -3.000     9.000     1.000    -1.000    -1.000     9.000    -3.000130147.000    -0.675
     0.000     0.116     0.222     0.179     0.048     0.088     0.000     0.200     0.100     0.000     0.097     0.207     0.045     0.667     0.278     0.429    -7.000    49.000    -1.000    -1.000     1.000   -49.000     7.000130148.000    -0.672
     0.864     0.977     0.926     0.964     0.714     0.971     0.848     1.000     0.760     0.654     0.903     0.897     0.727     0.917     0.889     0.714     5.000    25.000    -1.000    -1.000     1.000   -25.000    -5.000130149.000     1.076
     0.942     1.000     1.000     1.000     0.905     0.985     0.970     1.000     0.940     0.923     0.968     0.931     0.864     1.000     0.944     1.000     6.000    36.000    -1.000    -1.000     1.000   -36.000    -6.000130150.000     1.359
     0.893     0.767     0.926     0.857     0.778     0.912     0.727     1.000     0.760     0.692     0.871     0.828     0.727     1.000     0.778     0.714     6.000    36.000     1.000    -1.000    -1.000    36.000     6.000130151.000     0.849
     0.990     0.721     1.000     0.929     1.000     0.941     0.970     1.000     1.000     0.962     1.000     1.000     0.864     0.917     0.778     0.786     5.000    25.000    -1.000    -1.000    -1.000   -25.000    -5.000130152.000     1.357
     0.252     0.349     0.667     0.286     0.238     0.588     0.455     0.480     0.400     0.192     0.548     0.690     0.591     0.583     0.833     0.786     4.000    16.000    -1.000    -1.000    -1.000   -16.000    -4.000130153.000    -0.163
     0.670     0.744     0.852     0.750     0.730     0.765     0.727     0.840     0.760     0.308     0.774     0.483     0.500     0.500     0.722     0.714     2.000     4.000    -1.000    -1.000    -1.000    -4.000    -2.000130154.000     0.711
     0.631     0.488     0.778     0.679     0.571     0.809     0.909     0.680     0.740     0.423     0.839     0.621     0.500     0.583     0.611     0.786     1.000     1.000     1.000     1.000     1.000     1.000     1.000130155.000     0.767
     0.913     0.651     0.963     0.964     0.698     0.897     0.879     0.920     0.780     0.654     0.903     0.552     0.545     0.833     0.889     0.857     6.000    36.000     1.000    -1.000    -1.000    36.000     6.000130156.000     0.833
     0.019     0.116     0.000     0.071     0.032     0.044     0.000     0.120     0.020     0.000     0.000     0.207     0.045     0.583     0.222     0.143    -3.000     9.000    -1.000    -1.000     1.000    -9.000     3.000130157.000    -1.136
     0.087     0.442     0.667     0.393     0.254     0.324     0.242     0.520     0.280     0.115     0.226     0.414     0.364     0.833     0.333     0.643    -3.000     9.000     1.000    -1.000    -1.000     9.000    -3.000130158.000    -0.233
     0.544     0.535     0.815     0.643     0.635     0.647     0.364     0.840     0.540     0.654     0.645     0.345     0.545     0.917     0.667     0.786    -1.000     1.000    -1.000    -1.000     1.000    -1.000     1.000130159.000     0.568
     0.155     0.442     0.852     0.536     0.381     0.368     0.182     0.720     0.380     0.231     0.387     0.379     0.318     0.750     0.333     0.714    -3.000     9.000    -1.000    -1.000    -1.000    -9.000     3.000130160.000     0.009
     0.534     0.395     0.593     0.321     0.476     0.647     0.364     0.640     0.320     0.538     0.387     0.655     0.500     0.667     0.556     0.786    -1.000     1.000     1.000    -1.000     1.000     1.000    -1.000130161.000     0.182
     0.262     0.837     0.593     0.571     0.429     0.574     0.182     0.520     0.500     0.154     0.419     0.552     0.500     1.000     0.444     0.643    -3.000     9.000     1.000     1.000     1.000     9.000    -3.000130162.000     0.273
     0.602     1.000     0.963     0.929     0.746     0.985     0.939     0.760     0.940     0.846     0.935     0.621     0.500     1.000     1.000     1.000    -3.000     9.000     1.000    -1.000    -1.000     9.000    -3.000130163.000     1.581
     0.029     0.349     0.407     0.214     0.111     0.235     0.182     0.240     0.200     0.000     0.258     0.103     0.182     0.417     0.389     0.357    -3.000     9.000     1.000    -1.000    -1.000     9.000    -3.000130164.000    -0.656
     0.019     0.070     0.074     0.000     0.000     0.059     0.000     0.160     0.040     0.038     0.065     0.207     0.000     0.500     0.111     0.000    -3.000     9.000    -1.000     1.000    -1.000    -9.000     3.000130165.000    -1.178
     0.864     0.465     0.815     0.786     0.524     0.809     0.848     0.760     0.960     0.654     0.839     0.655     0.591     0.750     1.000     0.786     6.000    36.000    -1.000     1.000    -1.000   -36.000    -6.000130166.000     0.734
     0.427     0.744     0.778     0.571     0.381     0.588     0.455     0.760     0.580     0.192     0.516     0.448     0.318     0.583     0.444     0.571    -3.000     9.000    -1.000     1.000    -1.000    -9.000     3.000130167.000     0.404
     0.146     0.674     0.630     0.321     0.222     0.485     0.152     0.520     0.420     0.192     0.387     0.345     0.227     0.833     0.444     0.643    -3.000     9.000     1.000     1.000    -1.000     9.000    -3.000130168.000    -0.098
     0.408     0.581     0.815     0.500     0.429     0.500     0.212     0.480     0.440     0.231     0.677     0.552     0.409     0.750     0.500     0.786    -3.000     9.000     1.000    -1.000     1.000     9.000    -3.000130169.000     0.322
     0.010     0.233     0.037     0.143     0.048     0.147     0.000     0.320     0.120     0.000     0.032     0.207     0.000     0.583     0.167     0.429    -3.000     9.000     1.000    -1.000    -1.000     9.000    -3.000130170.000    -0.991
     0.029     0.116     0.333     0.179     0.048     0.191     0.030     0.240     0.120     0.077     0.194     0.207     0.045     0.750     0.167     0.071    -3.000     9.000     1.000    -1.000     1.000     9.000    -3.000130171.000    -0.898
     0.437     0.674     0.704     0.536     0.317     0.618     0.455     0.600     0.620     0.346     0.355     0.414     0.273     0.833     0.611     0.429    -3.000     9.000    -1.000     1.000    -1.000    -9.000     3.000130172.000     0.335
     0.194     0.279     0.519     0.179     0.190     0.338     0.273     0.560     0.360     0.154     0.161     0.345     0.136     0.750     0.333     0.357    -3.000     9.000     1.000     1.000    -1.000     9.000    -3.000130173.000    -0.403
     0.893     0.884     0.889     1.000     0.857     0.971     0.970     0.960     0.920     0.654     0.968     0.931     0.682     0.833     0.944     0.929     7.000    49.000    -1.000    -1.000     1.000   -49.000    -7.000130174.000     1.127
     0.049     0.302     0.259     0.143     0.063     0.265     0.000     0.280     0.240     0.154     0.161     0.207     0.045     0.667     0.222     0.500    -1.000     1.000    -1.000     1.000    -1.000    -1.000     1.000130175.000    -0.873
     0.534     0.814     0.889     0.571     0.540     0.809     0.576     0.720     0.640     0.462     0.581     0.759     0.591     1.000     0.722     0.714    -2.000     4.000     1.000    -1.000    -1.000     4.000    -2.000130176.000     0.808
     0.165     0.209     0.481     0.357     0.095     0.397     0.091     0.400     0.280     0.269     0.290     0.448     0.136     0.750     0.444     0.143    -3.000     9.000    -1.000    -1.000     1.000    -9.000     3.000130177.000    -0.396
     0.039     0.535     0.593     0.464     0.032     0.265     0.394     0.400     0.380     0.077     0.258     0.207     0.227     0.667     0.333     0.643    -2.000     4.000    -1.000    -1.000     1.000    -4.000     2.000130178.000    -0.342
     0.165     0.419     0.815     0.286     0.238     0.235     0.606     0.600     0.320     0.192     0.419     0.345     0.409     0.667     0.444     0.571    -3.000     9.000    -1.000     1.000    -1.000    -9.000     3.000130179.000    -0.028
     0.883     0.884     0.963     0.679     0.762     0.824     0.818     1.000     0.920     0.577     0.839     0.724     0.818     1.000     0.889     0.857     0.000     0.000    -1.000    -1.000     1.000     0.000     0.000130180.000     1.308
     0.563     0.349     0.296     0.357     0.254     0.338     0.485     0.640     0.500     0.231     0.290     0.379     0.273     0.333     0.389     0.500     6.000    36.000     1.000    -1.000     1.000    36.000     6.000130181.000    -0.625
     0.631     0.930     0.889     0.857     0.619     0.882     0.636     0.880     0.840     0.500     0.645     0.586     0.591     1.000     0.833     0.929    -3.000     9.000    -1.000    -1.000    -1.000    -9.000     3.000130182.000     1.210
     0.913     1.000     0.963     1.000     0.873     0.926     0.909     1.000     0.920     0.692     0.839     0.897     0.727     0.833     0.944     1.000     7.000    49.000    -1.000     1.000    -1.000   -49.000    -7.000130183.000     1.109
     0.961     0.698     0.926     1.000     0.889     0.956     0.939     0.960     0.960     0.654     0.935     0.690     0.682     0.583     0.944     0.786     7.000    49.000    -1.000    -1.000    -1.000   -49.000    -7.000130184.000     1.025
     1.000     1.000     0.926     1.000     0.968     0.956     0.970     1.000     0.980     0.692     1.000     1.000     0.864     1.000     0.944     0.929     7.000    49.000    -1.000     1.000    -1.000   -49.000    -7.000130185.000     1.301
     0.990     0.837     0.963     0.964     0.937     0.985     1.000     0.960     1.000     0.885     1.000     1.000     1.000     0.833     1.000     1.000     7.000    49.000    -1.000     1.000    -1.000   -49.000    -7.000130186.000     1.355
     1.000     1.000     0.963     0.964     0.984     0.956     0.879     1.000     0.980     0.846     1.000     0.724     0.818     1.000     0.889     0.929     7.000    49.000    -1.000     1.000    -1.000   -49.000    -7.000130187.000     1.209
     0.767     1.000     1.000     1.000     0.302     1.000     0.939     0.880     1.000     0.115     0.774     0.586     0.545     1.000     1.000     1.000    -2.000     4.000    -1.000     1.000    -1.000    -4.000     2.000130188.000     1.392
     0.728     0.721     0.778     0.714     0.571     0.809     0.576     0.920     0.680     0.615     0.516     0.552     0.455     1.000     0.722     0.571     6.000    36.000    -1.000    -1.000     1.000   -36.000    -6.000130189.000     0.316
     0.903     0.721     0.889     0.929     0.714     0.838     0.970     0.920     0.860     0.654     0.903     0.793     0.636     1.000     0.722     0.643     7.000    49.000    -1.000    -1.000     1.000   -49.000    -7.000130190.000     0.840
     0.117     0.209     0.185     0.143     0.111     0.324     0.152     0.240     0.160     0.154     0.290     0.276     0.182     0.417     0.444     0.286    -5.000    25.000     1.000     1.000    -1.000    25.000    -5.000130191.000    -0.495
     0.379     0.512     0.556     0.429     0.333     0.618     0.485     0.480     0.500     0.192     0.516     0.448     0.364     0.667     0.611     0.714    -6.000    36.000    -1.000    -1.000     1.000   -36.000     6.000130192.000     0.494
     0.990     0.814     0.926     0.893     0.952     0.941     0.970     1.000     0.900     0.885     0.968     0.931     0.864     0.917     0.944     0.857     7.000    49.000    -1.000     1.000     1.000   -49.000    -7.000130193.000     1.199
